ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
3188,6130,1,2021-11-16,1,2,234,3521,15.0,9113,1,0
3189,6130,1,2021-12-06,8,44,234,3521,17.0,9114,1,0
3190,6132,1,2022-01-06,1,10,463,6085,80.0,9118,1,0
3191,6133,1,2021-10-10,1,1,170,2367,2.0,9121,1,0
3192,6143,1,2021-04-06,1,1,120,1470,4.0,9133,1,0
3193,6145,1,2021-11-22,1,10,468,6126,81.0,9134,1,0
3194,6146,1,2021-02-13,1,7,398,5569,60.0,9138,1,0
3195,6148,1,2021-08-03,1,1,117,1445,7.0,9139,1,0
3196,6149,1,2021-09-11,1,1,54,336,,9140,1,0
3197,6150,1,2021-09-28,1,18,585,7024,138.0,9142,1,0
3198,6154,1,2021-03-22,1,1,70,658,8.0,9151,1,0
3199,6161,2,2021-09-15,1,1,199,2909,6.0,9160,1,0
3200,6164,1,2021-03-23,1,13,516,6503,,9163,1,0
3201,6166,2,2021-01-05,1,1,185,2674,4.0,9165,1,0
3202,6167,1,2021-09-22,1,1,96,1088,4.0,9168,1,0
3203,6170,1,2021-11-26,1,1,137,1776,7.0,9172,1,0
3204,6172,1,2021-01-10,1,11,472,6155,85.0,9174,1,0
3205,6173,1,2021-11-14,1,4,294,4535,37.0,9175,1,0
3206,6174,1,2021-11-17,1,14,531,6613,108.0,9177,1,0
3207,6175,2,2021-10-27,1,4,296,4580,35.0,9179,1,0
3208,6176,1,2021-07-09,9,45,353,5236,51.0,9181,1,0
3209,6177,1,2021-12-13,1,12,504,6404,90.0,9185,1,0
3210,6178,1,2021-04-28,1,4,287,4414,36.0,9186,1,0
3211,6179,2,2022-01-09,1,6,371,5369,49.0,9188,1,0
3212,6189,1,2021-12-10,1,35,731,8104,251.0,9203,1,0
3213,6190,1,2021-04-02,1,1,137,1787,5.0,9205,1,0
3214,6191,1,2021-10-26,1,14,531,6614,108.0,9206,1,0
3215,6194,2,2021-11-18,1,1,180,2576,2.0,9213,1,0
3216,6197,1,2021-07-13,1,16,561,6847,122.0,9218,1,0
3217,6199,1,2021-12-14,1,6,376,5405,51.0,9221,1,0
3218,6206,1,2021-03-07,1,3,263,4032,,9228,1,0
3219,6212,1,2022-01-06,1,18,581,6991,136.0,9236,1,0
3220,6214,1,2021-09-24,1,3,252,3835,23.0,9238,1,0
3221,6215,1,2021-01-23,1,4,301,4673,40.0,9240,1,0
3222,6216,1,2021-09-02,1,34,724,8053,249.0,9241,1,0
3223,6218,1,2021-09-27,1,1,138,1797,8.0,9244,1,0
3224,6219,1,2021-04-22,1,9,444,5928,74.0,9245,1,0
3225,6221,1,2022-05-16,5,41,620,7282,156.0,9249,1,0
3226,6224,1,2021-01-22,2,37,686,7762,203.0,9251,1,0
3227,6226,1,2021-02-01,9,45,579,6980,132.0,9252,1,0
3228,6228,1,2021-08-16,1,1,98,1128,6.0,9253,1,0
3229,6229,1,2021-04-13,1,14,531,6615,109.0,9254,1,0
3230,6231,1,2021-06-07,1,10,455,6021,80.0,9259,1,0
3231,6231,1,2021-06-09,1,10,455,6021,79.0,9260,1,0
3232,6234,1,2021-01-09,1,5,350,5209,42.0,9263,1,0
3233,6236,1,2021-07-15,1,18,588,7040,134.0,9265,1,0
3234,6238,2,2021-10-09,1,13,524,6564,101.0,9268,1,0
3235,6248,1,2021-09-15,1,12,496,6346,,9275,1,0
3236,6249,1,2021-01-21,1,23,637,7405,173.0,9276,1,0
3237,6249,1,2021-01-14,1,23,637,7405,,9277,1,0
3238,6251,1,2021-03-29,1,1,98,1120,3.0,9279,1,0
3239,6255,1,2021-02-14,1,12,502,6392,91.0,9281,1,0
3240,6259,1,2021-10-15,1,9,430,5820,70.0,9294,1,0
3241,6260,1,2021-04-01,1,1,207,3033,9.0,9296,1,0
3242,6267,1,2021-06-17,1,12,501,6379,91.0,9308,1,0
3243,6269,1,2021-12-05,1,3,260,3977,27.0,9311,1,0
3244,6271,1,2021-06-18,1,1,55,353,5.0,9312,1,0
3245,6273,2,2021-12-03,1,21,624,7309,156.0,9314,1,0
3246,6273,1,2021-10-14,1,21,624,7309,156.0,9316,1,0
3247,6276,1,2021-07-28,1,14,539,6672,109.0,9320,1,0
3248,6277,1,2021-02-24,1,3,257,3917,26.0,9321,1,0
3249,6277,1,2021-03-02,2,37,257,3917,27.0,9322,1,0
3250,6279,1,2021-01-15,1,34,725,8059,246.0,9325,1,0
3251,6280,1,2021-02-15,1,3,281,4323,26.0,9326,1,0
3252,6282,1,2021-06-26,1,1,149,1971,4.0,9331,1,0
3253,6285,1,2021-12-15,1,34,727,8076,246.0,9335,1,0
3254,6288,1,2021-08-25,1,1,78,802,4.0,9343,1,0
3255,6289,1,2021-12-03,1,20,603,7158,148.0,9351,1,0
3256,6289,1,2022-01-03,1,20,603,7158,149.0,9353,1,0
3257,6292,1,2022-01-05,1,29,691,7801,213.0,9360,1,0
3258,6292,1,2021-12-31,1,29,691,7801,212.0,9361,1,0
3259,6296,1,2022-01-30,1,3,255,3891,25.0,9367,1,0
3260,6299,1,2021-10-30,1,17,574,6944,127.0,9373,1,0
3261,6299,1,2021-10-26,1,17,574,6944,128.0,9375,1,0
3262,6301,1,2021-11-22,1,12,508,6437,94.0,9378,1,0
3263,6303,1,2021-08-27,1,1,173,2432,3.0,9381,1,0
3264,6304,2,2021-02-28,1,11,488,6285,86.0,9383,1,0
3265,6309,2,2021-03-07,7,43,168,2331,5.0,9386,1,0
3266,6311,1,2021-01-21,1,10,466,6111,78.0,9388,1,0
3267,6313,1,2021-12-12,1,23,639,7418,168.0,9394,1,0
3268,6314,1,2021-02-17,1,8,419,5737,67.0,9395,1,0
3269,6315,1,2021-09-03,1,1,89,975,1.0,9397,1,0
3270,6316,1,2021-04-24,1,32,714,7981,233.0,9399,1,0
3271,6318,1,2021-10-04,1,1,152,2012,,9402,1,0
3272,6320,1,2021-02-17,1,5,321,4997,47.0,9408,1,0
3273,6321,1,2021-05-28,1,18,579,6979,133.0,9410,1,0
3274,6321,1,2021-06-04,1,18,579,6979,137.0,9412,1,0
3275,6322,1,2021-03-03,1,1,51,288,5.0,9414,1,0
3276,6322,1,2021-04-08,1,1,51,288,8.0,9415,1,0
3277,6328,1,2021-11-29,1,1,98,1122,4.0,9422,1,0
3278,6331,1,2021-12-16,1,8,417,5711,64.0,9429,1,0
3279,6332,1,2021-05-16,1,24,650,7499,174.0,9430,1,0
3280,6333,1,2021-04-11,1,1,205,2996,5.0,9431,1,0
3281,6334,1,2021-10-25,1,1,176,2506,6.0,9432,1,0
3282,6336,1,2021-07-29,1,5,326,5037,47.0,9434,1,0
3283,6338,1,2021-12-20,1,2,214,3186,16.0,9437,1,0
3284,6339,1,2021-11-05,1,1,48,221,7.0,9444,1,0
3285,6345,1,2021-09-15,1,5,324,5016,42.0,9451,1,0
3286,6346,1,2021-11-07,1,4,294,4525,35.0,9452,1,0
3287,6349,1,2021-06-12,1,4,291,4471,37.0,9455,1,0
3288,6351,1,2021-11-12,3,38,48,210,5.0,9458,1,0
3289,6353,1,2021-11-15,1,8,420,5746,68.0,9460,1,0
3290,6357,1,2021-08-19,1,12,501,6381,95.0,9463,1,0
3291,6359,1,2021-07-23,1,25,657,7541,181.0,9465,1,0
3292,6361,1,2021-12-03,1,1,186,2678,8.0,9466,1,0
3293,6363,1,2021-01-23,1,19,593,7083,140.0,9468,1,0
3294,6364,1,2021-03-22,1,5,350,5212,45.0,9472,1,0
3295,6365,2,2021-05-06,1,27,678,7697,201.0,9474,1,0
3296,6368,1,2021-04-30,1,7,393,5527,59.0,9478,1,0
3297,6369,1,2021-07-20,1,10,470,6144,82.0,9479,1,0
3298,6369,1,2021-07-07,1,10,470,6144,80.0,9481,1,0
3299,6371,1,2021-07-20,1,4,318,4964,31.0,9483,1,0
3300,6373,1,2021-03-14,1,14,534,6636,108.0,9486,1,0
3301,6374,1,2021-10-04,1,1,60,443,5.0,9497,1,0
3302,6375,1,2021-09-30,1,22,631,7359,165.0,9498,1,0
3303,6377,1,2021-12-17,1,1,201,2926,6.0,9499,1,0
3304,6380,1,2021-11-13,1,22,636,7390,165.0,9502,1,0
3305,6380,1,2021-12-08,1,22,636,7390,,9503,1,0
3306,6381,1,2021-05-17,1,18,581,6991,,9505,1,0
3307,6383,1,2021-02-14,1,5,330,5069,41.0,9508,1,0
3308,6383,1,2021-02-16,1,5,330,5069,,9509,1,0
3309,6384,1,2021-11-26,1,8,411,5667,66.0,9511,1,0
3310,6385,1,2021-04-07,1,1,160,2171,9.0,9514,1,0
3311,6386,1,2021-03-30,1,7,394,5535,58.0,9515,1,0
3312,6390,1,2021-04-21,1,1,105,1235,,9518,1,0
3313,6391,1,2021-10-22,1,5,320,4987,43.0,9519,1,0
3314,6392,1,2021-07-16,5,40,388,5494,55.0,9520,1,0
3315,6401,1,2021-02-20,1,2,219,3273,13.0,9530,1,0
3316,6405,1,2021-07-06,1,5,343,5164,42.0,9533,1,0
3317,6407,1,2021-09-18,1,26,665,7599,193.0,9535,1,0
3318,6408,1,2021-01-17,1,1,107,1269,10.0,9537,1,0
3319,6409,1,2021-01-15,1,25,660,7560,184.0,9539,1,0
3320,6409,1,2021-02-03,1,25,660,7560,182.0,9540,1,0
3321,6413,1,2021-05-26,1,1,131,1688,10.0,9544,1,0
3322,6415,1,2021-11-13,1,5,341,5145,42.0,9554,1,0
3323,6419,1,2021-08-20,1,3,271,4145,21.0,9555,1,0
3324,6419,1,2021-07-23,6,42,271,4145,24.0,9557,1,0
3325,6422,1,2021-04-12,1,15,554,6790,,9564,1,0
3326,6423,1,2021-11-27,1,6,373,5380,52.0,9566,1,0
3327,6425,1,2021-10-30,1,1,201,2922,3.0,9569,1,0
3328,6426,1,2021-04-11,3,38,684,7745,202.0,9570,1,0
3329,6428,1,2021-08-27,1,1,169,2337,,9575,1,0
3330,6429,1,2021-12-10,1,24,652,7510,175.0,9579,1,0
3331,6431,1,2021-04-04,1,1,120,1474,9.0,9583,1,0
3332,6432,1,2021-11-03,1,10,455,6021,,9584,1,0
3333,6438,1,2021-08-22,1,22,634,7375,166.0,9592,1,0
3334,6438,1,2021-08-28,1,22,634,7375,164.0,9596,1,0
3335,6439,1,2021-07-04,1,15,549,6746,114.0,9600,1,0
3336,6440,1,2021-07-20,1,31,704,7893,223.0,9604,1,0
3337,6442,2,2021-11-24,1,1,178,2543,6.0,9605,1,0
3338,6442,1,2021-12-19,1,1,178,2543,10.0,9606,1,0
3339,6444,1,2021-10-16,1,6,363,5312,53.0,9610,1,0
3340,6446,1,2021-08-05,2,37,310,4834,38.0,9613,1,0
3341,6446,1,2021-08-17,1,4,310,4834,40.0,9614,1,0
3342,6448,1,2021-07-06,1,8,422,5764,68.0,9616,1,0
3343,6450,2,2021-01-10,1,27,675,7669,199.0,9619,1,0
3344,6450,1,2021-01-22,5,41,675,7669,199.0,9621,1,0
3345,6451,1,2021-06-09,1,15,547,6730,115.0,9624,1,0
3346,6452,1,2021-10-20,1,1,63,509,8.0,9626,1,0
3347,6453,1,2021-10-26,1,30,696,7833,219.0,9627,1,0
3348,6454,2,2021-06-01,1,1,46,180,7.0,9628,1,0
3349,6460,1,2021-11-13,1,12,494,6329,93.0,9632,1,0
3350,6465,1,2021-08-11,1,4,300,4650,34.0,9639,1,0
3351,6466,1,2021-11-10,1,5,337,5116,46.0,9640,1,0
3352,6468,1,2021-07-05,1,8,414,5690,67.0,9641,1,0
3353,6469,1,2021-09-12,1,1,58,404,4.0,9643,1,0
3354,6472,1,2021-03-09,1,6,377,5411,54.0,9645,1,0
3355,6476,1,2021-11-04,1,1,183,2638,7.0,9650,1,0
3356,6476,1,2021-11-22,1,1,183,2638,1.0,9652,1,0
3357,6478,1,2021-09-30,1,4,286,4398,36.0,9654,1,0
3358,6479,1,2021-02-25,1,20,613,7237,151.0,9655,1,0
3359,6481,1,2021-09-23,1,7,399,5578,61.0,9657,1,0
3360,6482,1,2021-09-04,1,2,229,3435,15.0,9658,1,0
3361,6484,1,2021-09-22,1,3,261,3991,24.0,9662,1,0
3362,6486,2,2021-06-23,1,1,105,1236,7.0,9665,1,0
3363,6487,1,2021-04-02,1,1,105,1238,9.0,9667,1,0
3364,6488,1,2021-02-06,1,3,281,4325,26.0,9668,1,0
3365,6490,1,2021-04-13,1,1,185,2665,7.0,9672,1,0
3366,6492,1,2021-10-08,1,15,543,6699,112.0,9674,1,0
3367,6493,1,2021-01-15,1,4,289,4443,31.0,9683,1,0
3368,6500,1,2021-07-23,1,1,62,478,1.0,9691,1,0
3369,6501,1,2021-10-28,1,2,227,3399,13.0,9692,1,0
3370,6501,1,2021-11-07,1,2,227,3399,11.0,9694,1,0
3371,6502,1,2021-03-16,1,9,448,5968,73.0,9696,1,0
3372,6503,2,2021-02-27,1,1,202,2930,6.0,9698,1,0
3373,6504,1,2021-11-16,5,40,242,3665,17.0,9699,1,0
3374,6506,1,2022-01-16,9,45,228,3417,18.0,9701,1,0
3375,6507,1,2021-11-11,1,1,46,163,,9702,1,0
3376,6510,1,2022-02-25,1,18,583,7004,134.0,9705,1,0
3377,6511,2,2021-08-30,1,1,191,2777,1.0,9706,1,0
3378,6513,1,2021-06-16,1,2,227,3409,,9707,1,0
3379,6517,2,2021-11-10,1,1,62,476,10.0,9714,1,0
3380,6518,1,2021-05-11,1,1,61,466,1.0,9715,1,0
3381,6519,1,2021-02-25,1,34,723,8048,250.0,9716,1,0
3382,6520,2,2021-09-03,1,24,652,7509,174.0,9717,1,0
3383,6524,1,2021-07-08,1,10,469,6131,80.0,9722,1,0
3384,6525,1,2021-09-24,1,3,257,3924,25.0,9724,1,0
3385,6526,1,2021-11-18,3,38,408,5640,64.0,9726,1,0
3386,6527,1,2021-06-19,1,1,65,560,6.0,9727,1,0
3387,6530,1,2021-08-25,1,1,118,1455,1.0,9730,1,0
3388,6530,1,2021-08-26,1,1,118,1455,,9732,1,0
3389,6531,1,2021-04-19,1,11,491,6307,89.0,9734,1,0
3390,6533,1,2021-03-24,1,18,585,7022,136.0,9735,1,0
3391,6539,1,2021-02-22,5,41,630,7352,163.0,9738,1,0
3392,6542,1,2021-04-23,1,19,596,7106,139.0,9742,1,0
3393,6543,1,2021-09-23,1,1,176,2504,,9743,1,0
3394,6545,1,2021-06-25,1,10,461,6074,82.0,9745,1,0
3395,6546,1,2021-07-07,1,6,357,5266,50.0,9749,1,0
3396,6547,1,2021-07-11,1,1,69,638,8.0,9750,1,0
3397,6548,1,2021-03-17,1,16,559,6829,119.0,9752,1,0
3398,6549,1,2021-10-14,1,2,227,3404,14.0,9753,1,0
3399,6551,2,2022-01-02,1,10,463,6082,76.0,9756,1,0
3400,6555,1,2021-04-29,1,35,728,8083,253.0,9757,1,0
3401,6556,1,2021-03-28,3,38,408,5642,,9759,1,0
3402,6556,1,2021-03-29,1,8,408,5642,64.0,9763,1,0
3403,6557,2,2021-05-26,1,12,498,6362,94.0,9767,1,0
3404,6560,2,2021-11-23,1,1,118,1463,4.0,9771,1,0
3405,6561,1,2021-07-04,1,31,704,7892,224.0,9773,1,0
3406,6562,1,2021-07-26,1,3,279,4287,23.0,9774,1,0
3407,6562,2,2021-07-23,1,3,279,4287,22.0,9775,1,0
3408,6566,1,2021-01-22,1,16,555,6799,119.0,9781,1,0
3409,6567,2,2021-07-16,1,2,215,3200,14.0,9782,1,0
3410,6570,1,2021-06-13,1,7,400,5581,56.0,9786,1,0
3411,6571,1,2021-01-15,1,3,270,4136,26.0,9789,1,0
3412,6572,1,2021-09-01,1,3,251,3820,25.0,9790,1,0
3413,6577,1,2021-06-24,1,3,255,3896,25.0,9805,1,0
3414,6579,1,2021-02-22,1,25,655,7532,187.0,9807,1,0
3415,6583,1,2021-02-05,1,5,323,5015,42.0,9813,1,0
3416,6586,1,2021-04-11,1,1,168,2331,9.0,9817,1,0
3417,6586,1,2021-04-11,1,1,168,2331,9.0,9818,1,0
3418,6587,1,2021-10-19,1,32,715,7988,230.0,9820,1,0
3419,6588,1,2021-08-08,1,22,631,7359,162.0,9821,1,0
3420,6588,1,2021-08-06,1,22,631,7359,163.0,9822,1,0
3421,6590,1,2021-05-05,2,36,497,6355,94.0,9826,1,0
3422,6595,1,2021-07-28,1,5,350,5212,46.0,9832,1,0
3423,6598,1,2021-01-22,8,44,313,4869,33.0,9834,1,0
3424,6600,1,2021-07-25,1,23,641,7433,171.0,9837,1,0
3425,6601,1,2021-01-25,1,4,308,4787,31.0,9838,1,0
3426,6603,1,2021-05-05,2,37,719,8021,,9841,1,0
3427,6604,1,2021-01-23,1,16,561,6847,124.0,9842,1,0
3428,6611,1,2021-10-08,1,1,83,895,,9854,1,0
3429,6612,1,2021-12-31,1,2,241,3654,16.0,9858,1,0
3430,6612,1,2022-01-18,1,2,241,3654,12.0,9859,1,0
3431,6614,1,2021-06-22,1,14,534,6632,,9862,1,0
3432,6616,1,2021-03-12,1,1,180,2576,1.0,9870,1,0
3433,6617,1,2021-10-30,1,10,456,6025,79.0,9871,1,0
3434,6617,1,2021-07-27,1,10,456,6025,80.0,9872,1,0
3435,6618,2,2021-04-21,1,1,168,2312,10.0,9874,1,0
3436,6619,1,2021-04-07,2,36,440,5896,75.0,9875,1,0
3437,6620,1,2021-10-19,5,40,291,4475,33.0,9878,1,0
3438,6622,1,2021-09-23,1,19,593,7082,140.0,9880,1,0
3439,6623,1,2021-12-26,1,5,340,5140,41.0,9881,1,0
3440,6625,1,2021-12-15,1,17,570,6911,128.0,9882,1,0
3441,6628,1,2021-03-19,1,4,311,4836,37.0,9886,1,0
3442,6629,2,2021-02-23,1,11,476,6190,88.0,9887,1,0
3443,6631,1,2021-01-12,1,30,702,7877,222.0,9889,1,0
3444,6633,1,2021-02-15,1,32,712,7961,232.0,9893,1,0
3445,6640,2,2021-07-19,8,44,559,6828,124.0,9903,1,0
3446,6641,1,2021-07-05,1,11,483,6245,84.0,9905,1,0
3447,6642,1,2021-04-05,1,4,298,4619,38.0,9907,1,0
3448,6643,2,2022-01-07,1,1,135,1757,3.0,9910,1,0
3449,6644,1,2021-10-14,1,3,261,4000,24.0,9912,1,0
3450,6649,1,2021-07-17,1,15,554,6790,113.0,9915,1,0
3451,6650,1,2021-09-13,1,1,185,2673,2.0,9916,1,0
3452,6651,1,2021-08-07,1,2,247,3746,16.0,9918,1,0
3453,6652,1,2021-05-05,1,1,151,1998,7.0,9919,1,0
3454,6653,1,2021-05-15,1,10,465,6099,79.0,9920,1,0
3455,6656,1,2021-10-15,1,35,732,8118,,9924,1,0
3456,6657,1,2021-07-30,1,6,373,5380,48.0,9925,1,0
3457,6659,1,2021-11-26,1,1,177,2509,3.0,9927,1,0
3458,6661,1,2021-03-29,1,10,467,6112,80.0,9928,1,0
3459,6663,1,2021-08-05,1,6,363,5310,53.0,9930,1,0
3460,6665,1,2021-06-29,1,13,520,6532,99.0,9932,1,0
3461,6666,2,2021-05-05,1,6,366,5326,51.0,9934,1,0
3462,6673,1,2021-01-13,1,6,359,5279,54.0,9938,1,0
3463,6674,2,2022-05-01,5,40,131,1689,2.0,9940,1,0
3464,6677,1,2021-04-28,1,9,435,5857,71.0,9941,1,0
3465,6679,1,2021-04-10,1,1,89,984,10.0,9944,1,0
3466,6680,1,2021-02-27,1,4,317,4944,,9945,1,0
3467,6687,1,2021-02-16,1,10,469,6134,78.0,9952,1,0
3468,6692,1,2021-10-27,1,18,587,7032,136.0,9962,1,0
3469,6693,1,2021-02-04,1,7,403,5604,,9963,1,0
3470,6698,1,2021-06-28,1,7,398,5569,57.0,9968,1,0
3471,6701,1,2021-07-15,1,3,257,3927,21.0,9975,1,0
3472,6703,2,2021-09-05,1,11,472,6161,85.0,9978,1,0
3473,6704,1,2021-07-17,1,1,177,2520,7.0,9979,1,0
3474,6705,1,2021-08-15,1,3,254,3871,26.0,9980,1,0
3475,6707,1,2021-10-25,1,2,223,3330,17.0,9982,1,0
3476,6708,1,2021-09-27,1,10,470,6136,79.0,9983,1,0
3477,6709,2,2021-09-09,1,1,196,2854,10.0,9987,1,0
3478,6713,1,2021-05-23,1,19,598,7122,142.0,9992,1,0
3479,6713,1,2021-05-23,1,19,598,7122,142.0,9993,1,0
3480,6714,2,2021-04-05,1,9,437,5873,,9995,1,0
3481,6718,1,2021-07-17,1,3,251,3820,23.0,10003,1,0
3482,6718,1,2021-07-17,1,3,251,3820,23.0,10005,1,0
3483,6719,1,2021-10-26,1,4,296,4575,32.0,10007,1,0
3484,6723,1,2021-01-24,1,16,556,6807,120.0,10010,1,0
3485,6724,1,2021-11-04,1,2,217,3235,18.0,10012,1,0
3486,6728,1,2021-12-18,1,1,109,1304,6.0,10014,1,0
3487,6730,1,2021-09-12,1,18,583,7005,,10016,1,0
3488,6730,1,2021-09-14,1,18,583,7005,136.0,10017,1,0
3489,6731,2,2021-10-30,9,45,241,3644,13.0,10019,1,0
3490,6732,2,2021-05-13,1,21,615,7244,156.0,10020,1,0
3491,6734,1,2021-09-21,1,4,309,4811,31.0,10023,1,0
3492,6735,1,2021-08-16,1,1,56,380,3.0,10026,1,0
3493,6736,1,2021-04-26,8,44,264,4052,27.0,10027,1,0
3494,6745,1,2021-06-06,1,8,418,5726,64.0,10035,1,0
3495,6746,1,2021-05-19,1,10,456,6029,76.0,10036,1,0
3496,6748,1,2021-04-09,1,1,137,1783,,10040,1,0
3497,6749,1,2021-07-13,1,20,613,7234,147.0,10044,1,0
3498,6751,1,2022-01-12,1,2,246,3737,16.0,10045,1,0
3499,6753,1,2021-03-20,1,1,107,1262,9.0,10046,1,0
3500,6756,2,2021-02-08,1,15,547,6728,117.0,10048,1,0
3501,6761,1,2021-05-19,1,6,370,5359,54.0,10051,1,0
3502,6764,1,2021-02-16,1,9,429,5812,70.0,10060,1,0
3503,6765,1,2021-09-24,1,15,547,6734,113.0,10061,1,0
3504,6766,1,2021-05-06,1,1,162,2200,1.0,10062,1,0
3505,6770,2,2021-09-23,2,37,470,6144,79.0,10064,1,0
3506,6775,2,2021-09-26,1,5,331,5072,42.0,10072,1,0
3507,6775,1,2021-09-23,1,5,331,5072,47.0,10073,1,0
3508,6777,1,2021-07-30,1,2,211,3118,17.0,10076,1,0
3509,6777,1,2021-06-23,1,2,211,3118,17.0,10078,1,0
3510,6782,1,2021-04-29,1,13,516,6501,99.0,10084,1,0
3511,6785,1,2021-11-20,1,1,54,334,10.0,10090,1,0
3512,6785,1,2021-11-01,1,1,54,334,8.0,10092,1,0
3513,6787,2,2021-12-30,1,8,408,5639,67.0,10095,1,0
3514,6788,1,2021-12-20,1,24,652,7507,178.0,10097,1,0
3515,6789,1,2021-02-15,1,2,214,3181,14.0,10100,1,0
3516,6790,2,2021-10-17,1,1,160,2160,7.0,10101,1,0
3517,6791,1,2021-02-17,1,19,592,7075,142.0,10102,1,0
3518,6792,1,2021-09-29,1,11,480,6228,89.0,10103,1,0
3519,6795,1,2021-11-15,1,20,610,7214,146.0,10105,1,0
3520,6797,1,2021-04-28,1,20,608,7201,150.0,10108,1,0
3521,6800,1,2021-10-04,1,20,608,7196,146.0,10109,1,0
3522,6800,1,2021-10-04,1,20,608,7196,152.0,10110,1,0
3523,6802,1,2021-11-02,1,6,371,5367,50.0,10115,1,0
3524,6806,1,2021-11-23,1,11,479,6220,85.0,10121,1,0
3525,6807,1,2021-11-13,1,1,156,2075,9.0,10122,1,0
3526,6807,1,2021-11-14,1,1,156,2075,,10126,1,0
3527,6808,1,2021-01-02,1,2,217,3237,15.0,10130,1,0
3528,6809,1,2021-11-13,1,1,163,2212,2.0,10132,1,0
3529,6811,1,2021-11-02,1,31,704,7899,229.0,10133,1,0
3530,6812,1,2021-03-26,6,42,458,6048,81.0,10135,1,0
3531,6813,1,2021-04-25,1,2,231,3472,16.0,10136,1,0
3532,6814,1,2021-05-13,1,18,579,6980,138.0,10137,1,0
3533,6817,1,2021-08-29,1,1,134,1745,,10143,1,0
3534,6825,1,2021-06-02,1,18,583,7002,135.0,10151,1,0
3535,6826,1,2021-06-24,1,11,475,6188,,10152,1,0
3536,6831,1,2021-12-14,1,16,562,6855,119.0,10165,1,0
3537,6832,2,2021-07-10,1,6,361,5294,51.0,10166,1,0
3538,6833,1,2021-03-17,1,5,349,5202,41.0,10167,1,0
3539,6835,1,2021-08-04,1,9,438,5881,72.0,10169,1,0
3540,6835,1,2021-08-04,1,9,438,5881,75.0,10171,1,0
3541,6836,1,2021-03-05,1,1,73,703,3.0,10173,1,0
3542,6838,1,2021-05-02,1,7,397,5560,61.0,10176,1,0
3543,6838,2,2021-04-25,1,7,397,5560,,10178,1,0
3544,6839,1,2022-01-01,1,1,80,832,7.0,10180,1,0
3545,6840,1,2021-09-12,1,20,609,7208,148.0,10181,1,0
3546,6840,1,2021-09-12,1,20,609,7208,151.0,10182,1,0
3547,6841,1,2021-09-14,8,44,496,6349,92.0,10184,1,0
3548,6842,2,2021-02-19,1,22,636,7395,160.0,10188,1,0
3549,6845,1,2021-10-18,1,4,310,4832,,10191,1,0
3550,6845,1,2021-10-17,1,4,310,4832,33.0,10192,1,0
3551,6846,1,2021-07-25,1,1,191,2770,10.0,10194,1,0
3552,6850,1,2021-10-04,1,20,611,7222,151.0,10198,1,0
3553,6852,1,2021-07-09,1,1,122,1510,4.0,10200,1,0
3554,6853,1,2021-08-01,1,29,690,7792,213.0,10201,1,0
3555,6854,1,2021-08-01,1,12,508,6436,92.0,10203,1,0
3556,6854,1,2021-07-06,1,12,508,6436,96.0,10204,1,0
3557,6856,1,2021-07-25,1,1,204,2979,6.0,10207,1,0
3558,6858,1,2021-11-21,1,2,226,3388,20.0,10209,1,0
3559,6860,1,2021-10-08,1,1,60,434,5.0,10214,1,0
3560,6862,1,2021-06-15,1,9,442,5909,73.0,10215,1,0
3561,6862,1,2021-06-18,1,9,442,5909,73.0,10217,1,0
3562,6864,1,2021-02-17,5,41,485,6268,85.0,10220,1,0
3563,6866,1,2021-07-25,1,9,437,5874,,10226,1,0
3564,6867,1,2022-04-05,2,37,83,893,5.0,10229,1,0
3565,6868,1,2021-10-17,1,6,379,5423,51.0,10230,1,0
3566,6869,1,2021-03-24,1,15,546,6717,111.0,10234,1,0
3567,6870,1,2021-08-31,1,21,623,7304,157.0,10235,1,0
3568,6873,1,2021-01-24,1,7,394,5535,61.0,10237,1,0
3569,6877,1,2021-07-31,1,8,409,5650,66.0,10241,1,0
3570,6879,1,2021-06-03,1,11,485,6259,86.0,10246,1,0
3571,6889,1,2021-10-29,1,2,219,3265,13.0,10254,1,0
3572,6890,1,2021-12-13,1,1,43,132,2.0,10255,1,0
3573,6891,1,2022-01-08,1,35,728,8078,255.0,10256,1,0
3574,6892,1,2021-08-14,1,4,305,4730,32.0,10258,1,0
3575,6897,1,2021-03-07,1,9,438,5884,71.0,10265,1,0
3576,6898,1,2021-07-04,1,9,438,5884,71.0,10266,1,0
3577,6899,1,2021-05-09,1,1,102,1186,3.0,10267,1,0
3578,6900,1,2021-12-19,1,5,329,5061,46.0,10268,1,0
3579,6902,2,2021-11-25,1,1,120,1475,7.0,10271,1,0
3580,6904,1,2021-05-11,2,36,477,6203,84.0,10273,1,0
3581,6905,1,2021-11-29,1,1,108,1273,9.0,10275,1,0
3582,6906,1,2021-04-15,1,10,466,6111,81.0,10276,1,0
3583,6907,1,2022-01-12,1,1,154,2057,1.0,10277,1,0
3584,6910,1,2021-04-22,1,2,241,3651,12.0,10285,1,0
3585,6910,1,2021-04-20,1,2,241,3651,15.0,10287,1,0
3586,6912,1,2021-11-01,1,3,284,4367,27.0,10291,1,0
3587,6912,1,2021-11-13,1,3,284,4367,28.0,10292,1,0
