CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
6512,IPC,406,2,2
6513,IPC,406,1,1
6513,IPC,420,2,2
6514,POCSO,4,1,1
6515,IPC,363,1,1
6515,IPC,326,2,2
6515,IPC,506,3,3
6516,IPC,447,1,1
6516,IPC,397,2,2
6517,IPC,307,1,1
6518,IPC,457,1,1
6518,IPC,397,2,2
6519,IPC,323,1,1
6519,IPC,324,2,2
6519,IPC,326,3,3
6520,IPC,380,1,1
6521,ITACT,66C,1,1
6521,ITACT,66D,2,2
6521,ITACT,66,3,3
6522,IPC,504,1,1
6522,IPC,326,2,2
6522,IPC,363,3,3
6523,MVACT,184,1,1
6523,IPC,338,2,2
6523,MVACT,185,3,3
6524,IPC,506,1,1
6524,KPACT,109,2,2
6525,IPC,148,1,1
6525,IPC,147,2,2
6526,IPC,380,1,1
6526,IPC,394,2,2
6526,IPC,457,3,3
6527,IPC,279,1,1
6527,MVACT,184,2,2
6527,IPC,338,3,3
6527,IPC,304A,4,4
6528,IPC,406,1,1
6529,IPC,406,1,1
6529,IPC,420,2,2
6530,IPC,279,1,1
6531,IPC,397,1,1
6532,IPC,279,1,1
6532,IPC,304A,2,2
6533,MVACT,185,1,1
6533,IPC,304A,2,2
6534,IPC,279,1,1
6534,IPC,338,2,2
6535,POCSO,4,1,1
6535,IPC,363,2,2
6536,IPC,279,1,1
6536,MVACT,184,2,2
6537,POCSO,12,1,1
6537,IPC,363,2,2
6537,POCSO,8,3,3
6538,IPC,427,1,1
6538,IPC,380,2,2
6538,IPC,447,3,3
6538,IPC,457,4,4
6539,MVACT,184,1,1
6539,IPC,338,2,2
6539,MVACT,185,3,3
6539,IPC,279,4,4
6540,NDPS,22,1,1
6540,NDPS,21,2,2
6541,MVACT,185,1,1
6541,IPC,279,2,2
6541,IPC,304A,3,3
6541,MVACT,184,4,4
6542,IPC,304A,1,1
6542,MVACT,185,2,2
6542,IPC,279,3,3
6542,IPC,338,4,4
6543,POCSO,8,1,1
6543,POCSO,6,2,2
6543,POCSO,4,3,3
6544,ITACT,66D,1,1
6544,ITACT,66,2,2
6544,ITACT,66C,3,3
6545,NDPS,29,1,1
6545,NDPS,22,2,2
6545,NDPS,21,3,3
6546,DPACT,4,1,1
6546,DPACT,3,2,2
6546,IPC,354,3,3
6546,IPC,506,4,4
6547,IPC,376,1,1
6547,IPC,498A,2,2
6547,DPACT,3,3,3
6547,DPACT,4,4,4
6548,ITACT,66D,1,1
6548,ITACT,66,2,2
6548,ITACT,66C,3,3
6549,IPC,392,1,1
6549,IPC,457,2,2
6550,IPC,447,1,1
6550,IPC,397,2,2
6551,IPC,148,1,1
6551,IPC,149,2,2
6551,KPACT,96,3,3
6551,IPC,143,4,4
6552,IPC,509,1,1
6552,IPC,354,2,2
6552,IPC,376,3,3
6552,IPC,506,4,4
6553,ITACT,66,1,1
6553,ITACT,66C,2,2
6553,IPC,420,3,3
6553,ITACT,66D,4,4
6554,IPC,420,1,1
6554,ITACT,66,2,2
6554,ITACT,66D,3,3
6555,DPACT,3,1,1
6555,DPACT,4,2,2
6555,IPC,509,3,3
6556,IPC,147,1,1
6557,IPC,397,1,1
6558,IPC,324,1,1
6559,IPC,447,1,1
6559,IPC,392,2,2
6560,IPC,498A,1,1
6561,IPC,380,1,1
6561,IPC,447,2,2
6561,IPC,457,3,3
6562,IPC,420,1,1
6562,IPC,406,2,2
6563,IPC,363,1,1
6564,IPC,457,1,1
6564,IPC,379,2,2
6564,IPC,392,3,3
6565,IPC,420,1,1
6566,MVACT,184,1,1
6566,MVACT,185,2,2
6566,IPC,279,3,3
6567,IPC,447,1,1
6568,IPC,406,1,1
6568,IPC,420,2,2
6569,IPC,380,1,1
6569,IPC,379,2,2
6570,IPC,392,1,1
6570,IPC,447,2,2
6571,IPC,506,1,1
6571,IPC,363,2,2
6572,KPACT,96,1,1
6572,IPC,504,2,2
6573,IPC,457,1,1
6573,IPC,379,2,2
6573,IPC,392,3,3
6573,IPC,427,4,4
6574,IPC,509,1,1
6574,DPACT,3,2,2
6574,IPC,376,3,3
6575,IPC,323,1,1
6575,IPC,363,2,2
6576,IPC,457,1,1
6576,IPC,447,2,2
6576,IPC,427,3,3
6577,IPC,504,1,1
6577,KPACT,96,2,2
6578,IPC,447,1,1
6578,IPC,379,2,2
6578,IPC,427,3,3
6579,DPACT,4,1,1
6580,IPC,506,1,1
6580,IPC,363,2,2
6581,IPC,420,1,1
6581,IPC,406,2,2
6582,ITACT,66D,1,1
6582,ITACT,66C,2,2
6582,ITACT,66,3,3
6583,IPC,506,1,1
6584,IPC,338,1,1
6584,IPC,279,2,2
6584,MVACT,184,3,3
6584,IPC,304A,4,4
6585,IPC,509,1,1
6585,IPC,498A,2,2
6585,DPACT,3,3,3
6586,NDPS,29,1,1
6586,NDPS,27,2,2
6587,IPC,380,1,1
6588,IPC,338,1,1
6588,IPC,279,2,2
6588,IPC,304A,3,3
6588,MVACT,185,4,4
6589,IPC,509,1,1
6589,DPACT,4,2,2
6589,DPACT,3,3,3
6589,IPC,498A,4,4
6590,IPC,149,1,1
6590,KPACT,96,2,2
6591,IPC,427,1,1
6591,IPC,394,2,2
6591,IPC,447,3,3
6592,ITACT,66,1,1
6592,ITACT,66C,2,2
6593,IPC,427,1,1
6594,SCST,3(1)(r),1,1
6594,IPC,323,2,2
6594,SCST,3(1)(s),3,3
6594,IPC,504,4,4
6595,IPC,379,1,1
6595,IPC,380,2,2
6595,IPC,427,3,3
6596,IPC,397,1,1
6596,IPC,447,2,2
6597,IPC,427,1,1
6598,MMDR,4,1,1
6598,ARMS,25,2,2
6599,IPC,420,1,1
6600,IPC,427,1,1
6601,IPC,325,1,1
6601,IPC,307,2,2
6602,IPC,427,1,1
6602,IPC,392,2,2
6602,IPC,394,3,3
6602,IPC,380,4,4
6603,MVACT,185,1,1
6603,IPC,338,2,2
6603,IPC,279,3,3
6603,MVACT,184,4,4
6604,MVACT,185,1,1
6604,IPC,304A,2,2
6605,MVACT,185,1,1
6605,MVACT,184,2,2
6605,IPC,304A,3,3
6605,IPC,279,4,4
6606,IPC,504,1,1
6606,SCST,3(1)(r),2,2
6606,SCST,3(1)(s),3,3
6607,IPC,509,1,1
6607,DPACT,4,2,2
6608,IPC,380,1,1
6609,IPC,354,1,1
6609,IPC,376,2,2
6610,IPC,325,1,1
6610,IPC,324,2,2
6610,IPC,363,3,3
6611,IPC,307,1,1
6611,IPC,324,2,2
6612,IPC,504,1,1
6612,IPC,506,2,2
6612,IPC,363,3,3
6613,IPC,397,1,1
6614,IPC,363,1,1
6614,IPC,307,2,2
6615,IPC,148,1,1
6615,IPC,147,2,2
6615,IPC,149,3,3
6615,KPACT,96,4,4
6616,IPC,406,1,1
6617,IPC,392,1,1
6617,IPC,394,2,2
6617,IPC,379,3,3
6618,KEXC,34,1,1
6618,ARMS,25,2,2
6618,KEXC,32,3,3
6618,MMDR,4,4,4
6619,IPC,304A,1,1
6619,IPC,338,2,2
6620,IPC,506,1,1
6621,ITACT,66C,1,1
6622,IPC,394,1,1
6622,IPC,427,2,2
6623,IPC,394,1,1
6624,ITACT,66C,1,1
6625,NDPS,27,1,1
6625,NDPS,29,2,2
6625,NDPS,21,3,3
6626,IPC,420,1,1
6627,IPC,326,1,1
6627,IPC,325,2,2
6627,IPC,504,3,3
6627,IPC,302,4,4
6628,IPC,363,1,1
6628,IPC,506,2,2
6629,IPC,506,1,1
6629,IPC,307,2,2
6630,IPC,394,1,1
6630,IPC,457,2,2
6631,IPC,307,1,1
6631,IPC,506,2,2
6631,IPC,326,3,3
6632,IPC,148,1,1
6633,IPC,379,1,1
6633,IPC,392,2,2
6633,IPC,397,3,3
6634,IPC,148,1,1
6635,IPC,394,1,1
6635,IPC,380,2,2
6636,IPC,394,1,1
6636,IPC,447,2,2
6636,IPC,380,3,3
6636,IPC,379,4,4
6637,IPC,149,1,1
6637,IPC,147,2,2
6637,IPC,148,3,3
6637,IPC,504,4,4
6638,ITACT,66C,1,1
6638,ITACT,66D,2,2
6638,ITACT,66,3,3
6639,KEXC,32,1,1
6639,ARMS,25,2,2
6639,MMDR,4,3,3
6640,IPC,504,1,1
6640,IPC,302,2,2
6641,IPC,447,1,1
6641,IPC,380,2,2
6642,MVACT,184,1,1
6642,IPC,338,2,2
6642,MVACT,185,3,3
6642,IPC,304A,4,4
6643,IPC,326,1,1
6643,IPC,325,2,2
6643,IPC,504,3,3
6644,IPC,457,1,1
6644,IPC,379,2,2
6644,IPC,380,3,3
6645,IPC,394,1,1
6646,IPC,394,1,1
6646,IPC,457,2,2
6647,IPC,338,1,1
6648,IPC,392,1,1
6648,IPC,427,2,2
6648,IPC,380,3,3
6649,NDPS,29,1,1
6649,NDPS,21,2,2
6650,IPC,406,1,1
6651,IPC,304A,1,1
6651,IPC,279,2,2
6651,MVACT,185,3,3
6652,IPC,420,1,1
6652,IPC,406,2,2
6653,IPC,302,1,1
6653,IPC,325,2,2
6653,IPC,307,3,3
6654,IPC,420,1,1
6654,ITACT,66,2,2
6655,ITACT,66C,1,1
6655,IPC,420,2,2
6655,ITACT,66,3,3
6656,IPC,504,1,1
6657,IPC,354,1,1
6657,IPC,498A,2,2
6657,DPACT,4,3,3
6657,IPC,376,4,4
6658,IPC,392,1,1
6659,IPC,406,1,1
6660,ITACT,66D,1,1
6661,IPC,326,1,1
6662,ITACT,66C,1,1
6662,ITACT,66,2,2
6662,IPC,420,3,3
6662,ITACT,66D,4,4
6663,IPC,394,1,1
6663,IPC,447,2,2
6663,IPC,380,3,3
6663,IPC,397,4,4
6664,IPC,148,1,1
6664,IPC,147,2,2
6664,KPACT,92,3,3
6665,IPC,304A,1,1
6665,MVACT,185,2,2
6666,IPC,279,1,1
6666,IPC,338,2,2
6666,IPC,304A,3,3
6666,MVACT,184,4,4
6667,IPC,420,1,1
6668,IPC,304A,1,1
6669,IPC,397,1,1
6670,IPC,457,1,1
6671,IPC,397,1,1
6672,ITACT,66C,1,1
6672,IPC,420,2,2
6673,IPC,498A,1,1
6673,DPACT,4,2,2
6673,IPC,509,3,3
6674,IPC,420,1,1
6674,ITACT,66,2,2
6675,IPC,447,1,1
6675,IPC,379,2,2
6675,IPC,427,3,3
6676,ITACT,66C,1,1
6676,ITACT,66D,2,2
6676,ITACT,66,3,3
6676,IPC,420,4,4
6677,IPC,509,1,1
6677,IPC,376,2,2
6678,SCST,3(1)(r),1,1
6678,IPC,323,2,2
6678,IPC,504,3,3
6679,NDPS,21,1,1
6679,NDPS,29,2,2
6679,NDPS,22,3,3
6680,IPC,394,1,1
6681,IPC,406,1,1
6682,IPC,447,1,1
6683,ITACT,66,1,1
6683,ITACT,66C,2,2
6684,IPC,406,1,1
6684,IPC,420,2,2
6685,ITACT,66C,1,1
6685,IPC,420,2,2
6685,ITACT,66,3,3
6686,IPC,420,1,1
6686,ITACT,66C,2,2
6686,ITACT,66,3,3
6687,IPC,504,1,1
6687,IPC,147,2,2
6688,IPC,420,1,1
6688,ITACT,66,2,2
6689,IPC,279,1,1
6689,MVACT,184,2,2
6689,IPC,338,3,3
6689,MVACT,185,4,4
6690,NDPS,20,1,1
6691,IPC,498A,1,1
6691,IPC,376,2,2
6692,IPC,324,1,1
6692,IPC,506,2,2
6692,IPC,363,3,3
6692,IPC,302,4,4
6693,IPC,304A,1,1
6694,IPC,397,1,1
6694,IPC,427,2,2
6695,IPC,338,1,1
6695,MVACT,185,2,2
6695,MVACT,184,3,3
6696,IPC,376,1,1
6696,IPC,509,2,2
6697,IPC,397,1,1
6697,IPC,457,2,2
6697,IPC,447,3,3
6698,IPC,427,1,1
6699,IPC,406,1,1
6700,IPC,394,1,1
6700,IPC,457,2,2
6700,IPC,427,3,3
6701,IPC,323,1,1
6701,SCST,3(1)(s),2,2
6702,IPC,498A,1,1
6702,IPC,354,2,2
6702,IPC,376,3,3
6703,IPC,363,1,1
6704,IPC,420,1,1
6705,NDPS,29,1,1
6705,NDPS,20,2,2
6705,NDPS,22,3,3
6706,NDPS,22,1,1
6707,NDPS,22,1,1
6707,NDPS,21,2,2
6707,NDPS,27,3,3
6708,IPC,307,1,1
6708,IPC,302,2,2
6709,IPC,376,1,1
6709,IPC,498A,2,2
6710,MVACT,184,1,1
6710,MVACT,185,2,2
6710,IPC,338,3,3
6711,IPC,326,1,1
6711,IPC,325,2,2
6712,IPC,447,1,1
6712,IPC,394,2,2
6713,IPC,147,1,1
6714,IPC,457,1,1
6715,IPC,498A,1,1
6715,IPC,376,2,2
6715,DPACT,4,3,3
6715,IPC,506,4,4
6716,IPC,279,1,1
6717,IPC,498A,1,1
6717,DPACT,3,2,2
6718,NDPS,21,1,1
6718,NDPS,20,2,2
6719,IPC,354,1,1
6720,KPACT,92,1,1
6720,IPC,148,2,2
6721,IPC,406,1,1
6721,IPC,420,2,2
6722,IPC,447,1,1
6722,IPC,457,2,2
6723,ARMS,25,1,1
6723,KEXC,32,2,2
6724,NDPS,21,1,1
6725,POCSO,12,1,1
6725,POCSO,4,2,2
6726,ITACT,66C,1,1
6727,IPC,427,1,1
6728,IPC,302,1,1
6728,IPC,506,2,2
6728,IPC,363,3,3
6729,IPC,427,1,1
6729,IPC,394,2,2
6730,IPC,447,1,1
6730,IPC,427,2,2
6730,IPC,392,3,3
6731,IPC,427,1,1
6731,IPC,392,2,2
6732,IPC,406,1,1
6732,IPC,420,2,2
6733,IPC,304A,1,1
6734,IPC,406,1,1
6734,IPC,420,2,2
6735,IPC,307,1,1
6735,IPC,363,2,2
6735,IPC,506,3,3
6736,IPC,506,1,1
6737,SCST,3(1)(s),1,1
6737,IPC,323,2,2
6737,SCST,3(1)(r),3,3
6738,IPC,376,1,1
6738,DPACT,4,2,2
6739,IPC,457,1,1
6739,IPC,380,2,2
6739,IPC,427,3,3
6740,IPC,302,1,1
6740,IPC,504,2,2
6740,IPC,324,3,3
6740,IPC,506,4,4
6741,NDPS,21,1,1
6742,IPC,498A,1,1
6742,IPC,506,2,2
6743,IPC,406,1,1
6743,IPC,420,2,2
6744,IPC,406,1,1
6744,IPC,420,2,2
6745,IPC,380,1,1
6746,IPC,504,1,1
6746,IPC,326,2,2
6747,IPC,304A,1,1
6748,KPACT,92,1,1
6749,DPACT,4,1,1
6749,IPC,509,2,2
6750,ITACT,66D,1,1
6751,DPACT,3,1,1
6752,NDPS,22,1,1
6753,IPC,304A,1,1
6753,MVACT,185,2,2
6753,IPC,279,3,3
6753,IPC,338,4,4
6754,IPC,148,1,1
6755,KPACT,109,1,1
6756,IPC,338,1,1
6756,IPC,304A,2,2
6757,IPC,323,1,1
6758,ITACT,66,1,1
6758,IPC,420,2,2
6758,ITACT,66D,3,3
6758,ITACT,66C,4,4
6759,IPC,504,1,1
6759,IPC,307,2,2
6760,IPC,506,1,1
6760,IPC,324,2,2
6760,IPC,325,3,3
6761,MVACT,184,1,1
6761,IPC,304A,2,2
6761,IPC,279,3,3
6761,IPC,338,4,4
6762,IPC,324,1,1
6763,IPC,304A,1,1
6763,IPC,279,2,2
6763,IPC,338,3,3
6763,MVACT,185,4,4
6764,IPC,397,1,1
6764,IPC,392,2,2
6764,IPC,394,3,3
6764,IPC,457,4,4
6765,IPC,457,1,1
6766,MVACT,184,1,1
6766,IPC,279,2,2
6767,IPC,420,1,1
6768,IPC,376,1,1
6768,IPC,509,2,2
6769,IPC,457,1,1
6769,IPC,427,2,2
6770,IPC,506,1,1
6770,IPC,354,2,2
6770,IPC,509,3,3
6771,MVACT,184,1,1
6771,IPC,279,2,2
6771,IPC,304A,3,3
6771,IPC,338,4,4
6772,IPC,457,1,1
6772,IPC,392,2,2
6772,IPC,427,3,3
6772,IPC,447,4,4
6773,IPC,392,1,1
6774,IPC,392,1,1
6774,IPC,457,2,2
6774,IPC,394,3,3
6775,MVACT,185,1,1
6775,IPC,279,2,2
6775,MVACT,184,3,3
6775,IPC,338,4,4
6776,IPC,420,1,1
6777,DPACT,3,1,1
6777,IPC,354,2,2
6778,IPC,406,1,1
6778,IPC,420,2,2
6779,IPC,509,1,1
6779,DPACT,4,2,2
6780,IPC,148,1,1
6781,IPC,279,1,1
6781,MVACT,185,2,2
6782,IPC,148,1,1
6783,IPC,354,1,1
6783,IPC,509,2,2
6783,IPC,506,3,3
6784,IPC,325,1,1
6784,IPC,324,2,2
6784,IPC,506,3,3
6784,IPC,363,4,4
6785,IPC,406,1,1
6786,IPC,354,1,1
6786,IPC,506,2,2
6786,DPACT,3,3,3
6786,IPC,376,4,4
6787,IPC,379,1,1
6787,IPC,447,2,2
6788,NDPS,20,1,1
6788,NDPS,27,2,2
6788,NDPS,21,3,3
6789,MVACT,184,1,1
6789,IPC,304A,2,2
6790,NDPS,22,1,1
6790,NDPS,20,2,2
6790,NDPS,27,3,3
6790,NDPS,29,4,4
6791,IPC,363,1,1
6791,POCSO,8,2,2
6791,POCSO,12,3,3
6792,IPC,427,1,1
6792,IPC,392,2,2
6792,IPC,394,3,3
6793,IPC,354,1,1
6793,DPACT,3,2,2
6793,IPC,498A,3,3
6793,IPC,506,4,4
6794,ITACT,66D,1,1
6795,MMDR,4,1,1
6795,KEXC,34,2,2
6795,MMDR,21,3,3
6795,KEXC,32,4,4
6796,IPC,406,1,1
6796,IPC,420,2,2
6797,IPC,397,1,1
6797,IPC,427,2,2
6798,IPC,325,1,1
6798,IPC,506,2,2
6798,IPC,323,3,3
6798,IPC,324,4,4
6799,ITACT,66C,1,1
6799,ITACT,66D,2,2
6800,NDPS,21,1,1
6800,NDPS,20,2,2
6801,ITACT,66D,1,1
6801,ITACT,66C,2,2
6802,IPC,307,1,1
6802,IPC,504,2,2
6802,IPC,326,3,3
6803,IPC,457,1,1
6804,ITACT,66,1,1
6805,IPC,148,1,1
6805,IPC,143,2,2
6806,IPC,324,1,1
6806,IPC,323,2,2
6806,IPC,506,3,3
6806,IPC,326,4,4
6807,IPC,147,1,1
6807,IPC,148,2,2
6808,NDPS,20,1,1
6808,NDPS,29,2,2
6809,IPC,506,1,1
6809,IPC,326,2,2
6810,IPC,379,1,1
6810,IPC,392,2,2
6810,IPC,397,3,3
6810,IPC,427,4,4
6811,IPC,302,1,1
6811,IPC,363,2,2
6811,IPC,324,3,3
6812,IPC,354,1,1
6812,IPC,509,2,2
6813,IPC,504,1,1
6813,IPC,149,2,2
6813,IPC,148,3,3
6813,IPC,143,4,4
6814,DPACT,4,1,1
6814,IPC,509,2,2
6815,IPC,307,1,1
6815,IPC,302,2,2
6816,IPC,406,1,1
6816,IPC,420,2,2
6817,IPC,380,1,1
6817,IPC,379,2,2
6818,DPACT,4,1,1
6818,IPC,354,2,2
6819,IPC,420,1,1
6819,ITACT,66D,2,2
6819,ITACT,66,3,3
6820,ITACT,66D,1,1
6821,IPC,338,1,1
6821,IPC,279,2,2
6822,IPC,394,1,1
6822,IPC,392,2,2
6822,IPC,380,3,3
6823,IPC,397,1,1
6824,IPC,380,1,1
6824,IPC,397,2,2
6824,IPC,427,3,3
6825,IPC,447,1,1
6825,IPC,392,2,2
6826,KEXC,32,1,1
6827,IPC,325,1,1
6827,IPC,504,2,2
6827,IPC,326,3,3
6828,IPC,326,1,1
6829,IPC,504,1,1
6829,KPACT,92,2,2
6830,IPC,447,1,1
6831,IPC,394,1,1
6832,IPC,304A,1,1
6833,IPC,147,1,1
6833,IPC,143,2,2
6834,IPC,380,1,1
6834,IPC,394,2,2
6834,IPC,397,3,3
6835,IPC,304A,1,1
6836,IPC,509,1,1
6836,IPC,506,2,2
6836,IPC,376,3,3
6836,IPC,354,4,4
6837,IPC,380,1,1
6838,IPC,406,1,1
6838,IPC,420,2,2
6839,IPC,380,1,1
6840,MVACT,185,1,1
6840,IPC,304A,2,2
6840,MVACT,184,3,3
6841,ITACT,66D,1,1
6842,IPC,509,1,1
6842,DPACT,4,2,2
6843,IPC,506,1,1
6843,IPC,324,2,2
6843,IPC,307,3,3
6844,IPC,392,1,1
6844,IPC,379,2,2
6844,IPC,397,3,3
6844,IPC,447,4,4
6845,NDPS,20,1,1
6845,NDPS,21,2,2
6845,NDPS,27,3,3
6846,IPC,406,1,1
6846,IPC,420,2,2
6847,MVACT,184,1,1
6847,IPC,304A,2,2
6848,IPC,279,1,1
6848,IPC,304A,2,2
6848,MVACT,184,3,3
6849,IPC,379,1,1
6849,IPC,392,2,2
6849,IPC,394,3,3
6849,IPC,427,4,4
6850,IPC,363,1,1
6851,IPC,324,1,1
6852,IPC,379,1,1
6852,IPC,380,2,2
6853,KEXC,32,1,1
6854,IPC,380,1,1
6855,IPC,392,1,1
6856,IPC,427,1,1
6856,IPC,379,2,2
6857,IPC,323,1,1
6857,IPC,325,2,2
6857,IPC,504,3,3
6857,IPC,302,4,4
6858,NDPS,29,1,1
6859,POCSO,6,1,1
6859,POCSO,4,2,2
6860,IPC,380,1,1
6860,IPC,394,2,2
6860,IPC,427,3,3
6861,IPC,394,1,1
6861,IPC,427,2,2
6862,IPC,406,1,1
6862,IPC,420,2,2
6863,IPC,304A,1,1
6863,MVACT,185,2,2
6864,IPC,420,1,1
6864,IPC,406,2,2
6865,IPC,307,1,1
6865,IPC,325,2,2
6866,IPC,457,1,1
6866,IPC,379,2,2
6866,IPC,392,3,3
6867,ITACT,66,1,1
6867,ITACT,66D,2,2
6867,IPC,420,3,3
6867,ITACT,66C,4,4
6868,IPC,363,1,1
6868,IPC,325,2,2
6868,IPC,324,3,3
6869,IPC,457,1,1
6869,IPC,379,2,2
6870,MVACT,185,1,1
6870,MVACT,184,2,2
6870,IPC,279,3,3
6871,IPC,420,1,1
6871,ITACT,66,2,2
6871,ITACT,66C,3,3
6872,IPC,392,1,1
6873,MVACT,184,1,1
6873,IPC,304A,2,2
6874,IPC,379,1,1
6874,IPC,447,2,2
6874,IPC,427,3,3
6875,IPC,338,1,1
6875,MVACT,185,2,2
6875,IPC,279,3,3
6876,IPC,397,1,1
6876,IPC,392,2,2
6876,IPC,394,3,3
6877,DPACT,4,1,1
6877,IPC,498A,2,2
6877,IPC,506,3,3
6877,IPC,509,4,4
6878,IPC,147,1,1
6878,IPC,149,2,2
6878,IPC,148,3,3
6878,KPACT,92,4,4
6879,IPC,457,1,1
6880,ITACT,66,1,1
6880,ITACT,66C,2,2
6880,ITACT,66D,3,3
6881,IPC,420,1,1
6881,ITACT,66,2,2
6882,IPC,354,1,1
6882,IPC,498A,2,2
6883,IPC,324,1,1
6884,IPC,420,1,1
6885,ITACT,66,1,1
6885,ITACT,66D,2,2
6886,IPC,379,1,1
6887,IPC,304A,1,1
6888,IPC,447,1,1
6888,IPC,427,2,2
6888,IPC,392,3,3
6888,IPC,394,4,4
6889,IPC,143,1,1
6890,IPC,447,1,1
6890,IPC,457,2,2
6890,IPC,379,3,3
6891,IPC,394,1,1
6892,IPC,324,1,1
6893,IPC,427,1,1
6893,IPC,379,2,2
6893,IPC,380,3,3
6894,IPC,338,1,1
6894,MVACT,184,2,2
6895,ITACT,66D,1,1
6895,ITACT,66,2,2
6896,IPC,379,1,1
6896,IPC,380,2,2
6896,IPC,394,3,3
6897,IPC,325,1,1
6898,IPC,380,1,1
6898,IPC,392,2,2
6899,IPC,302,1,1
6899,IPC,363,2,2
6899,IPC,506,3,3
6900,IPC,376,1,1
6900,DPACT,3,2,2
6900,IPC,506,3,3
6901,IPC,397,1,1
6902,IPC,498A,1,1
6902,IPC,506,2,2
6903,IPC,338,1,1
6904,NDPS,22,1,1
6904,NDPS,20,2,2
6904,NDPS,29,3,3
6905,NDPS,27,1,1
6905,NDPS,29,2,2
6905,NDPS,20,3,3
6905,NDPS,21,4,4
6906,NDPS,29,1,1
6907,MVACT,185,1,1
6907,IPC,304A,2,2
6907,MVACT,184,3,3
6908,IPC,447,1,1
6909,IPC,279,1,1
6909,IPC,304A,2,2
6910,IPC,304A,1,1
6910,MVACT,185,2,2
6910,MVACT,184,3,3
6911,IPC,279,1,1
6912,IPC,376,1,1
6912,DPACT,3,2,2
6913,ITACT,66C,1,1
6913,ITACT,66D,2,2
6914,IPC,354,1,1
6914,IPC,498A,2,2
6914,IPC,509,3,3
6915,IPC,338,1,1
6916,IPC,148,1,1
6917,IPC,307,1,1
6918,IPC,325,1,1
6919,IPC,504,1,1
6919,IPC,147,2,2
6920,IPC,354,1,1
6920,IPC,376,2,2
6920,DPACT,3,3,3
6920,IPC,509,4,4
6921,IPC,504,1,1
6922,IPC,148,1,1
6922,KPACT,92,2,2
6923,IPC,376,1,1
6923,DPACT,3,2,2
6924,NDPS,27,1,1
6924,NDPS,29,2,2
6924,NDPS,20,3,3
6924,NDPS,22,4,4
6925,IPC,504,1,1
6925,IPC,323,2,2
6925,SCST,3(1)(r),3,3
6925,SCST,3(1)(s),4,4
6926,IPC,447,1,1
6927,IPC,326,1,1
6927,IPC,307,2,2
6928,IPC,380,1,1
6928,IPC,447,2,2
6929,KPACT,92,1,1
6929,IPC,148,2,2
6929,IPC,143,3,3
6929,IPC,147,4,4
6930,ITACT,66,1,1
6931,MVACT,185,1,1
6931,IPC,304A,2,2
6932,IPC,363,1,1
6932,POCSO,6,2,2
6933,IPC,325,1,1
6934,IPC,397,1,1
6934,IPC,427,2,2
6934,IPC,380,3,3
6934,IPC,457,4,4
6935,IPC,338,1,1
6935,MVACT,184,2,2
6935,IPC,279,3,3
6935,MVACT,185,4,4
6936,IPC,326,1,1
6936,IPC,307,2,2
6936,IPC,324,3,3
6936,IPC,504,4,4
6937,IPC,406,1,1
6937,IPC,420,2,2
6938,IPC,406,1,1
6939,IPC,324,1,1
6939,IPC,302,2,2
6940,KEXC,34,1,1
6941,IPC,506,1,1
6941,IPC,324,2,2
6941,IPC,326,3,3
6942,IPC,506,1,1
6942,KPACT,109,2,2
6943,ITACT,66,1,1
6943,ITACT,66D,2,2
6943,IPC,420,3,3
6943,ITACT,66C,4,4
6944,IPC,457,1,1
6945,IPC,504,1,1
6945,IPC,307,2,2
6946,IPC,457,1,1
6946,IPC,427,2,2
6947,DPACT,4,1,1
6947,DPACT,3,2,2
6947,IPC,506,3,3
6947,IPC,376,4,4
6948,IPC,420,1,1
6948,IPC,406,2,2
6949,IPC,506,1,1
6949,IPC,354,2,2
6949,IPC,509,3,3
6949,IPC,498A,4,4
6950,IPC,379,1,1
6950,IPC,392,2,2
6950,IPC,427,3,3
6951,IPC,457,1,1
6951,IPC,392,2,2
6952,IPC,397,1,1
6952,IPC,447,2,2
6953,DPACT,3,1,1
6953,IPC,376,2,2
6953,DPACT,4,3,3
6954,ITACT,66,1,1
6954,ITACT,66D,2,2
6954,IPC,420,3,3
6954,ITACT,66C,4,4
6955,KPACT,92,1,1
6955,IPC,148,2,2
6955,IPC,147,3,3
6956,IPC,504,1,1
6956,IPC,325,2,2
6957,NDPS,20,1,1
6958,IPC,509,1,1
6958,IPC,498A,2,2
6958,DPACT,4,3,3
6959,IPC,447,1,1
6960,IPC,447,1,1
6961,POCSO,4,1,1
6961,POCSO,12,2,2
6962,IPC,427,1,1
6962,IPC,394,2,2
6963,IPC,304A,1,1
6963,MVACT,184,2,2
6963,IPC,338,3,3
6964,ITACT,66C,1,1
6964,IPC,420,2,2
6965,DPACT,4,1,1
6966,IPC,420,1,1
6966,ITACT,66D,2,2
6966,ITACT,66C,3,3
6967,IPC,147,1,1
6967,IPC,149,2,2
6967,IPC,504,3,3
6968,IPC,147,1,1
6969,IPC,363,1,1
6970,IPC,363,1,1
6971,IPC,427,1,1
6971,IPC,380,2,2
6971,IPC,394,3,3
6972,IPC,498A,1,1
6973,IPC,392,1,1
6973,IPC,457,2,2
6973,IPC,427,3,3
6973,IPC,394,4,4
6974,IPC,379,1,1
6974,IPC,380,2,2
6974,IPC,447,3,3
6974,IPC,392,4,4
6975,MVACT,184,1,1
6975,IPC,304A,2,2
6976,MVACT,185,1,1
