CSID,CaseMasterID,csdate,cstype,PolicePersonID
2771,3985,2022-04-07 00:25:23.283341,A,6627
2772,3986,2021-08-08 10:07:23.027084,C,5090
2773,3987,2021-07-28 21:42:28.457358,A,1039
2774,3989,2021-12-15 03:17:09.599763,A,3750
2775,3990,2021-05-03 20:40:03.710992,A,8010
2776,3991,2021-05-01 02:42:48.839842,A,6636
2777,3992,2022-01-11 22:03:53.365936,C,5604
2778,3993,2021-06-21 12:13:43.400876,A,7754
2779,3995,2021-12-25 19:19:58.900105,A,3697
2780,3996,2021-11-19 17:45:06.297157,A,6385
2781,3997,2021-10-09 00:48:31.830149,A,2783
2782,3998,2021-08-17 07:20:04.638764,C,5027
2783,3999,2022-03-05 00:20:18.447007,A,7484
2784,4001,2021-07-24 15:05:54.129944,B,5817
2785,4002,2021-12-05 22:16:03.476830,A,5674
2786,4003,2021-09-08 18:39:25.485532,C,1089
2787,4005,2022-02-14 12:31:28.988377,A,5353
2788,4006,2021-11-15 00:15:24.400520,A,6951
2789,4007,2021-05-05 03:02:09.314861,B,2942
2790,4009,2022-03-23 10:31:31.134091,A,449
2791,4010,2021-04-09 00:59:43.212498,B,6204
2792,4011,2022-03-01 21:06:42.552141,A,2081
2793,4012,2022-01-17 11:16:51.930656,C,7555
2794,4013,2021-11-24 03:39:18.782319,A,5532
2795,4014,2021-03-13 02:08:36.312221,A,5815
2796,4015,2022-01-18 11:01:18.623114,C,4428
2797,4019,2022-03-11 09:07:08.323745,A,6007
2798,4021,2021-12-16 21:42:54.407331,C,7029
2799,4022,2022-01-18 03:06:34.239132,A,5237
2800,4026,2021-05-07 08:38:32.152471,A,5264
2801,4029,2021-07-14 12:42:33.947616,A,3995
2802,4030,2021-05-26 13:22:13.271178,B,7926
2803,4031,2021-07-04 17:38:37.155764,A,5521
2804,4033,2022-03-25 15:44:29.446773,A,7295
2805,4034,2021-05-21 15:13:44.689102,C,3170
2806,4035,2021-04-04 06:45:25.809897,A,6675
2807,4036,2021-07-17 04:26:39.480556,A,6184
2808,4039,2021-11-14 09:51:07.516264,A,6233
2809,4042,2021-03-06 22:20:34.936178,A,7966
2810,4043,2021-08-15 11:03:55.608900,A,5141
2811,4044,2021-06-26 08:06:57.572072,A,6311
2812,4045,2021-09-11 03:45:54.571100,C,6106
2813,4046,2021-12-24 10:12:50.772438,A,7579
2814,4047,2021-08-02 01:09:57.793966,A,7087
2815,4051,2021-09-04 02:48:41.976702,A,2709
2816,4056,2021-11-18 15:57:40.462476,C,3252
2817,4057,2021-09-20 06:55:38.643084,A,6075
2818,4058,2021-10-09 03:39:20.542481,B,1762
2819,4059,2021-04-25 02:52:05.952807,A,1718
2820,4060,2021-04-16 16:51:53.898875,C,4558
2821,4062,2021-10-15 12:37:04.761729,A,5133
2822,4063,2021-07-02 10:50:42.603827,A,7856
2823,4064,2021-08-22 11:07:17.666884,A,6799
2824,4065,2021-03-20 01:21:24.335504,A,5825
2825,4066,2021-03-22 04:07:24.912224,A,7246
2826,4067,2021-06-08 10:59:12.889289,A,7215
2827,4068,2022-03-29 17:27:28.833986,A,4446
2828,4069,2021-11-11 22:00:19.966267,B,7482
2829,4070,2022-02-21 12:35:18.706281,C,5250
2830,4072,2021-08-01 06:34:46.090767,A,7416
2831,4073,2021-06-26 19:55:48.475512,A,1963
2832,4074,2021-10-01 18:14:43.231860,A,6861
2833,4075,2021-12-29 16:14:14.725756,B,5164
2834,4076,2022-01-18 13:31:11.020163,A,3668
2835,4077,2021-05-26 16:48:34.798117,A,2603
2836,4078,2021-08-24 08:06:06.186349,A,8009
2837,4079,2021-08-12 03:53:19.704091,B,7144
2838,4081,2021-07-20 21:39:19.117962,A,6618
2839,4084,2022-02-22 08:33:01.180406,A,7822
2840,4085,2021-05-01 22:09:34.815738,A,6130
2841,4086,2021-05-23 14:56:31.261406,A,3215
2842,4089,2021-09-03 06:58:42.129216,A,1146
2843,4092,2021-03-27 14:46:20.693747,A,2920
2844,4093,2021-06-19 07:54:39.673943,A,3006
2845,4094,2022-01-01 22:28:08.154021,A,5766
2846,4096,2022-01-21 07:27:53.275900,B,5925
2847,4097,2022-07-06 15:15:51.251667,B,4618
2848,4101,2021-08-06 07:51:01.269165,A,5323
2849,4105,2021-05-02 20:17:01.405900,A,5576
2850,4106,2021-08-01 06:19:44.028249,A,4477
2851,4107,2022-12-05 01:54:41.139922,A,1726
2852,4108,2021-08-03 15:01:57.317817,A,7449
2853,4110,2022-02-16 16:36:25.028345,A,1973
2854,4112,2021-04-13 23:57:00.094386,A,7739
2855,4113,2022-05-05 06:29:34.995962,A,7058
2856,4115,2021-06-18 17:47:52.563127,A,7363
2857,4118,2021-12-18 18:15:00.845309,C,2971
2858,4119,2021-10-14 21:56:12.596125,A,7798
2859,4120,2021-04-29 17:36:23.201217,C,1267
2860,4122,2021-12-11 10:40:35.336925,A,7296
2861,4123,2021-11-20 16:33:10.294661,A,2095
2862,4124,2021-04-30 05:13:44.542690,A,7367
2863,4125,2021-05-07 12:34:45.736790,A,3934
2864,4126,2021-08-01 15:33:25.830412,A,5967
2865,4127,2021-06-05 02:53:41.996919,A,5260
2866,4128,2021-06-11 19:49:11.234902,A,7746
2867,4129,2022-03-19 14:11:37.002857,A,7707
2868,4130,2021-08-20 08:11:00.185048,A,1334
2869,4131,2021-12-19 06:51:42.749710,A,7355
2870,4132,2021-11-30 19:03:12.114460,A,907
2871,4134,2021-05-10 07:34:15.909481,A,6265
2872,4137,2022-01-17 06:58:29.019254,A,7822
2873,4138,2021-04-04 09:29:02.476766,A,4398
2874,4140,2021-05-16 11:14:58.729135,A,6690
2875,4143,2022-02-12 11:16:15.280630,A,1595
2876,4144,2021-12-08 04:47:47.847653,A,300
2877,4147,2021-02-19 15:08:29.401344,A,8086
2878,4148,2021-12-22 03:17:56.557415,A,7794
2879,4150,2022-01-21 22:09:34.270836,C,7371
2880,4151,2021-05-31 08:25:34.286690,A,7295
2881,4152,2021-05-12 06:30:43.080342,B,166
2882,4153,2021-11-25 03:30:09.162482,A,2332
2883,4155,2021-05-26 12:03:01.647023,A,881
2884,4158,2021-07-22 14:49:44.417759,B,2617
2885,4160,2021-04-26 14:32:57.979619,C,5065
2886,4162,2022-01-16 06:02:05.794746,A,169
2887,4163,2021-06-14 11:31:03.214638,A,6964
2888,4164,2021-12-05 14:11:45.667940,A,5527
2889,4166,2021-12-24 07:05:18.168066,C,2535
2890,4168,2021-05-17 07:36:26.818187,A,7577
2891,4169,2021-10-16 16:29:11.630321,B,2915
2892,4170,2021-05-01 12:10:45.056745,A,3668
2893,4171,2021-09-28 00:02:15.347235,A,3461
2894,4172,2021-04-19 01:30:51.134855,C,2292
2895,4173,2021-07-02 14:12:47.786166,A,3069
2896,4174,2022-08-07 05:02:00.265014,C,6996
2897,4175,2021-07-11 00:02:42.745628,A,4750
2898,4176,2021-07-07 00:35:43.379798,A,5876
2899,4177,2022-04-25 13:02:26.999541,A,4615
2900,4178,2021-09-04 20:03:13.051917,C,8039
2901,4180,2021-05-26 20:06:40.521452,A,3382
2902,4181,2021-10-11 01:03:24.821769,C,5664
2903,4182,2021-06-05 17:29:41.236911,A,6956
2904,4183,2021-05-28 23:27:52.731644,A,6884
2905,4185,2021-07-23 02:27:21.942869,A,7108
2906,4187,2021-09-20 21:39:38.572553,A,4393
2907,4188,2021-05-06 05:11:19.305868,A,5305
2908,4189,2021-12-18 03:00:36.086510,C,3342
2909,4190,2021-12-24 07:10:58.171530,A,1148
2910,4193,2022-05-02 03:03:49.480613,A,6533
2911,4194,2021-10-15 03:08:42.001091,C,5555
2912,4195,2021-09-22 04:14:59.686618,A,5953
2913,4196,2021-06-28 02:07:46.363437,C,7132
2914,4197,2022-02-20 17:14:50.227793,C,4531
2915,4198,2021-03-13 04:17:18.220529,A,4457
2916,4200,2021-12-20 09:31:15.383694,A,1019
2917,4201,2022-04-26 09:02:28.895318,C,3125
2918,4203,2021-10-16 15:38:08.735763,A,4632
2919,4204,2021-05-20 00:11:51.166672,B,6254
2920,4205,2022-07-13 17:10:01.198123,A,6963
2921,4207,2021-06-12 10:15:24.586122,A,106
2922,4208,2022-02-22 16:19:27.224127,A,7019
2923,4211,2021-12-28 15:49:34.013544,A,6030
2924,4212,2022-01-03 20:31:28.757412,B,7517
2925,4213,2022-01-17 19:45:56.955549,A,397
2926,4214,2021-12-13 01:08:59.610551,A,182
2927,4216,2021-07-06 06:05:17.303175,B,5510
2928,4217,2021-10-18 07:13:04.022575,C,7066
2929,4218,2021-07-18 03:36:38.055298,A,6165
2930,4219,2021-07-08 08:25:25.253448,B,5165
2931,4222,2022-02-27 07:09:39.981821,A,1728
2932,4223,2021-07-02 01:24:30.650599,A,2088
2933,4225,2021-11-07 16:44:42.856170,C,7156
2934,4227,2021-12-25 01:07:35.765650,C,6995
2935,4228,2021-09-27 00:12:58.731968,A,8077
2936,4229,2021-12-30 01:18:53.481381,C,7014
2937,4230,2022-02-04 22:00:56.518541,A,6054
2938,4231,2021-08-11 09:33:29.069942,C,5357
2939,4234,2021-08-31 06:16:03.752606,B,1516
2940,4236,2021-08-30 21:05:57.460572,A,6495
2941,4237,2021-12-11 04:32:16.036765,A,6599
2942,4238,2021-10-27 02:36:41.146746,A,7155
2943,4240,2021-05-30 17:26:51.592247,A,3704
2944,4241,2021-08-12 07:32:18.339599,A,4693
2945,4242,2021-12-05 20:37:01.457133,B,883
2946,4243,2022-06-01 00:12:05.199104,A,3958
2947,4244,2021-08-21 20:18:42.678950,A,7400
2948,4245,2021-04-14 15:14:42.219287,B,2781
2949,4246,2022-02-19 17:34:48.713812,C,6115
2950,4247,2021-07-24 06:11:02.566214,C,3275
2951,4248,2021-12-07 01:08:36.253565,A,6583
2952,4249,2021-05-09 14:28:26.361908,C,4342
2953,4250,2021-06-01 10:55:20.703977,A,712
2954,4252,2021-12-08 09:14:40.436986,B,6323
2955,4253,2021-07-19 23:19:41.669786,A,291
2956,4255,2022-01-14 00:18:06.629182,C,7466
2957,4256,2022-05-20 02:05:35.902193,A,7207
2958,4257,2021-04-11 06:50:44.982506,A,153
2959,4258,2021-03-21 18:23:20.123377,A,6818
2960,4261,2021-11-13 22:33:42.156692,A,6645
2961,4263,2021-03-22 13:58:57.432541,C,5173
2962,4264,2021-02-24 22:37:19.766488,C,4298
2963,4266,2021-08-06 01:50:41.069345,A,5663
2964,4269,2022-03-27 12:08:21.411538,A,3925
2965,4271,2021-09-15 07:23:32.637586,B,4435
2966,4272,2021-05-12 14:32:12.831032,C,7655
2967,4273,2021-08-06 03:29:30.341885,A,6529
2968,4275,2022-02-14 14:46:00.826567,A,2223
2969,4277,2021-12-19 03:11:39.398840,A,4179
2970,4278,2021-08-05 08:14:41.838966,C,4704
2971,4279,2022-03-26 03:40:05.917317,A,4208
2972,4280,2021-09-14 12:58:48.235068,C,6284
2973,4281,2021-04-04 21:50:02.757125,A,5854
2974,4282,2021-09-26 07:37:22.326278,C,4648
2975,4283,2022-02-19 11:57:01.791132,A,7627
2976,4284,2021-07-12 21:31:14.280406,A,4188
2977,4285,2021-11-21 17:36:47.859313,A,6377
2978,4286,2021-07-09 06:23:03.754174,B,7141
2979,4288,2021-05-05 22:24:39.624561,A,7375
2980,4289,2021-03-04 08:48:45.464519,C,4036
2981,4290,2022-03-19 20:57:44.007657,A,7540
2982,4291,2021-10-19 09:46:14.970182,A,3446
2983,4292,2021-09-03 04:20:59.728932,A,5122
2984,4294,2022-02-04 21:19:23.302551,C,3691
2985,4295,2021-12-30 03:43:38.972269,A,6107
2986,4296,2021-04-15 15:22:27.285457,A,1685
2987,4297,2021-09-24 18:39:17.374250,A,5807
2988,4298,2021-12-02 23:29:46.344497,A,3643
2989,4301,2021-08-12 23:24:13.176420,A,1347
2990,4303,2021-06-16 11:38:27.499743,A,5268
2991,4304,2022-02-02 13:46:13.072603,A,1430
2992,4306,2021-11-21 07:24:21.140969,A,5530
2993,4308,2021-04-21 17:51:11.523188,A,3832
2994,4309,2021-10-11 04:36:06.639659,A,6079
2995,4310,2021-05-03 18:36:04.818381,C,6249
2996,4311,2021-04-21 08:43:38.085596,A,4070
2997,4312,2022-01-21 21:29:11.221401,C,7460
2998,4313,2021-12-24 12:17:39.940659,A,5872
2999,4316,2022-01-11 11:19:36.171514,A,1455
3000,4318,2021-10-25 19:17:49.349740,A,992
3001,4319,2021-09-17 18:17:38.848794,A,3824
3002,4322,2022-01-10 09:42:19.447412,A,7317
3003,4325,2021-09-06 13:12:13.844988,A,3774
3004,4326,2021-12-14 17:18:21.521537,C,2825
3005,4327,2021-07-22 18:41:07.167553,B,6474
3006,4329,2021-10-06 04:10:18.869555,A,3127
3007,4333,2021-05-13 21:28:11.306920,B,7712
3008,4334,2021-02-17 10:35:45.116065,C,7520
3009,4338,2021-04-15 01:51:46.422020,A,6352
3010,4340,2021-06-17 17:52:22.119036,A,6637
3011,4341,2022-01-08 12:46:42.641034,A,7886
3012,4342,2022-04-11 03:57:54.564523,A,6307
3013,4343,2021-06-27 11:04:26.385243,A,7521
3014,4344,2022-05-30 15:10:05.919532,A,5344
3015,4345,2021-10-02 14:32:06.111079,A,6766
3016,4346,2021-10-10 19:02:07.923732,C,4064
3017,4347,2022-09-07 01:27:23.904961,A,1790
3018,4351,2022-01-31 16:34:34.714373,A,829
3019,4352,2021-08-29 23:31:25.697041,A,1845
3020,4354,2022-02-25 10:20:36.101391,A,675
3021,4355,2021-03-15 08:58:03.587259,A,7363
3022,4356,2022-08-16 08:10:32.210879,A,684
3023,4357,2021-07-05 07:52:34.470480,A,5590
3024,4358,2021-06-26 10:57:42.699566,A,7795
3025,4359,2021-04-24 05:35:17.114095,A,714
3026,4360,2021-12-08 10:53:24.650815,A,7854
3027,4361,2021-12-22 18:49:14.046556,A,5124
3028,4362,2021-12-22 17:24:17.437053,A,7442
3029,4363,2021-12-08 06:49:29.905482,A,3565
3030,4365,2022-02-11 17:23:04.236959,A,4412
3031,4367,2021-06-28 13:33:21.892554,A,6583
3032,4368,2021-08-11 00:48:29.589357,C,8080
3033,4369,2021-09-12 08:52:13.759848,A,1473
3034,4371,2021-07-31 01:06:07.908163,B,7488
3035,4373,2021-09-29 14:02:28.223716,A,5263
3036,4374,2021-03-10 09:48:55.227669,A,5792
3037,4375,2022-03-08 02:08:20.820061,B,7279
3038,4377,2021-03-25 05:32:31.754609,C,3637
3039,4378,2021-12-02 11:53:42.414428,A,651
3040,4380,2021-12-21 06:57:02.514600,C,7657
3041,4381,2021-12-22 15:55:49.793358,C,7799
3042,4382,2021-09-11 18:40:48.082878,A,7029
3043,4383,2021-08-24 02:34:14.809550,A,8085
3044,4384,2021-08-23 11:46:55.653707,A,7869
3045,4386,2021-04-29 12:53:49.994290,C,7892
3046,4388,2021-07-31 12:43:38.754404,A,2716
3047,4390,2021-12-10 08:37:44.810468,B,5019
3048,4391,2021-10-12 00:01:00.519790,A,6151
3049,4392,2021-06-19 03:21:34.206529,C,3622
3050,4393,2021-10-26 21:24:32.494313,A,6640
3051,4394,2021-06-27 11:19:56.070240,C,5061
3052,4395,2021-07-19 18:36:12.469491,A,148
3053,4396,2021-05-17 07:51:04.811325,A,527
3054,4398,2021-08-03 16:02:15.221864,A,3795
3055,4399,2021-03-30 00:09:06.990281,A,4160
3056,4400,2022-01-15 16:34:03.217121,A,2935
3057,4401,2021-09-16 21:37:34.703561,A,7124
3058,4402,2021-12-28 01:47:33.012141,C,6406
3059,4403,2021-08-22 05:26:28.134309,C,5307
3060,4405,2021-06-17 18:43:04.752212,A,4001
3061,4407,2021-05-10 07:32:39.530906,A,5793
3062,4408,2021-12-29 09:11:10.329229,A,6781
3063,4410,2021-05-16 23:45:07.783605,A,6243
3064,4412,2021-03-18 14:01:53.124218,C,4702
3065,4413,2021-03-30 02:56:53.089715,C,6656
3066,4414,2021-04-12 20:31:15.590797,A,1363
3067,4415,2022-02-05 00:47:49.199672,A,3015
3068,4416,2021-05-01 15:35:29.447738,A,3288
3069,4422,2021-06-29 13:31:26.620148,A,686
3070,4423,2021-04-15 06:29:10.393899,A,5376
3071,4424,2021-07-13 07:06:48.581590,A,8117
3072,4425,2021-06-19 18:40:00.399664,A,8065
3073,4426,2021-12-20 02:37:33.870674,A,7109
3074,4427,2021-08-05 07:43:10.941417,C,561
3075,4428,2022-02-10 13:24:15.106095,A,6649
3076,4431,2022-06-08 17:20:23.145772,A,7192
3077,4432,2022-05-15 13:36:03.451124,C,5576
3078,4433,2021-06-24 00:06:38.599552,C,5611
3079,4435,2021-09-10 01:10:55.454606,A,1800
3080,4436,2021-04-20 16:26:55.879631,A,5317
3081,4437,2021-11-08 08:42:08.076281,B,5056
3082,4439,2022-01-27 02:44:56.547022,A,638
3083,4440,2021-07-18 20:45:30.245302,B,7114
3084,4441,2021-06-28 07:40:04.330528,A,1810
3085,4443,2022-01-31 12:58:29.028059,A,4004
3086,4445,2021-03-30 08:52:16.104837,A,146
3087,4446,2021-08-21 22:57:30.579510,A,29
3088,4447,2021-07-28 07:18:27.547749,C,5150
3089,4448,2021-10-15 22:35:28.917553,A,6926
3090,4450,2022-03-14 16:11:17.130918,A,5445
3091,4451,2021-07-24 01:01:12.420586,A,145
3092,4452,2021-10-14 01:33:09.561424,C,5192
3093,4453,2021-05-12 12:17:21.661110,A,6072
3094,4454,2022-03-20 21:28:41.352854,C,3826
3095,4456,2022-01-13 10:15:14.283739,A,3684
3096,4457,2021-09-04 11:14:06.531076,A,7947
3097,4458,2022-01-11 22:29:45.922208,A,7518
3098,4459,2021-07-18 10:41:36.344375,A,6182
3099,4460,2022-02-26 16:09:27.770136,C,6413
3100,4461,2021-11-03 14:34:10.031086,A,3507
3101,4462,2022-01-19 15:01:02.897871,A,39
3102,4463,2021-11-18 21:30:51.286239,A,5096
3103,4464,2022-01-30 01:55:21.338124,A,4298
3104,4465,2021-04-13 07:03:13.291932,A,6608
3105,4466,2021-03-24 15:25:44.964909,A,1139
3106,4467,2021-10-31 23:34:24.005923,A,1330
3107,4468,2021-04-05 11:50:12.915941,A,5649
3108,4469,2021-05-02 02:33:06.209323,A,6862
3109,4472,2021-08-31 02:43:36.138358,A,5361
3110,4473,2022-01-04 22:37:36.018417,C,7224
3111,4474,2021-04-16 21:13:33.213513,A,309
3112,4476,2022-02-23 11:43:20.710510,A,5938
3113,4477,2021-11-25 23:54:21.505552,A,4839
3114,4478,2021-08-19 08:23:18.484927,A,4267
3115,4479,2021-06-22 00:11:13.366402,A,5495
3116,4480,2021-10-15 18:41:04.184442,A,4578
3117,4481,2022-01-22 07:12:07.405168,B,2164
3118,4482,2021-05-09 23:19:33.982241,C,1210
3119,4483,2021-11-12 00:54:31.780531,C,3275
3120,4484,2021-02-26 14:37:11.832145,C,5462
3121,4485,2021-04-14 13:37:54.752365,A,4466
3122,4488,2021-05-04 12:29:15.854213,A,3464
3123,4489,2021-08-02 21:38:09.758794,A,559
3124,4490,2021-12-25 16:30:37.641104,A,7324
3125,4492,2021-07-13 22:40:07.885464,A,6268
3126,4493,2022-02-03 16:45:45.729596,A,5820
3127,4494,2021-07-16 01:02:14.136769,A,6845
3128,4496,2022-01-05 00:53:43.423503,A,6657
3129,4498,2021-12-03 05:48:31.380284,B,7336
3130,4499,2021-04-09 17:31:09.162967,A,7212
3131,4501,2021-06-11 00:54:57.392807,A,7834
3132,4502,2021-08-25 00:26:22.276258,A,6346
3133,4504,2022-01-24 18:45:11.817172,A,6873
3134,4505,2021-12-06 15:09:33.769614,A,4794
3135,4506,2022-03-13 04:39:27.828809,A,8071
3136,4507,2022-05-15 22:42:26.595339,A,3285
3137,4508,2021-04-22 10:15:21.452508,A,357
3138,4509,2021-10-17 18:58:33.375239,A,5720
3139,4512,2021-07-26 00:43:04.132176,A,6028
3140,4513,2021-09-22 20:02:59.381492,A,2775
3141,4514,2021-03-02 13:11:56.502181,A,6364
3142,4516,2022-01-08 13:59:05.087267,A,5425
3143,4517,2021-05-17 20:41:05.442884,A,7015
3144,4519,2021-09-15 06:39:55.073924,A,2695
3145,4521,2021-04-29 17:14:58.281486,A,6669
3146,4522,2021-10-28 11:45:51.937985,A,6083
3147,4523,2022-01-25 10:57:39.729790,A,5583
3148,4524,2021-09-23 02:56:02.883467,A,1027
3149,4525,2021-02-25 11:33:34.347146,A,200
3150,4526,2021-05-28 03:08:35.592882,A,7216
3151,4527,2021-10-14 04:52:45.914856,A,7970
3152,4528,2021-07-05 21:30:51.726373,A,6202
3153,4530,2021-10-14 16:25:47.677764,A,5678
3154,4531,2021-10-25 04:49:48.343118,A,5357
3155,4532,2022-01-15 11:42:06.007509,C,5482
3156,4533,2021-12-18 23:33:20.256611,A,6606
3157,4534,2021-09-14 04:09:51.422406,C,6423
3158,4535,2021-12-28 22:53:13.293419,C,3646
3159,4536,2021-05-02 17:27:51.855650,C,6125
3160,4537,2021-11-12 13:49:03.874557,A,7399
3161,4539,2021-07-02 23:56:44.825895,A,5907
3162,4540,2021-04-15 05:46:57.883024,A,2563
3163,4541,2021-05-02 20:36:39.107321,C,6622
3164,4542,2022-01-20 18:32:21.274789,A,7390
3165,4543,2021-11-13 08:24:56.878492,B,5091
3166,4546,2021-11-20 20:02:54.710593,A,7972
3167,4548,2022-03-23 09:56:23.957363,A,2332
3168,4549,2021-07-17 08:13:45.807917,A,1955
3169,4550,2021-05-16 04:53:24.582857,A,2298
3170,4552,2021-12-17 04:27:45.957431,A,3332
3171,4553,2021-03-04 10:05:40.129905,A,3117
3172,4554,2022-04-21 11:47:48.599928,A,1310
3173,4555,2021-09-15 17:18:14.297361,A,6473
3174,4556,2021-07-26 10:32:36.092511,A,5972
3175,4557,2021-05-08 04:52:14.638626,C,2742
3176,4559,2021-03-13 21:20:21.168338,A,4148
3177,4560,2021-12-08 06:26:40.558088,C,2272
3178,4561,2022-05-22 20:38:54.229796,A,7692
3179,4562,2021-05-08 12:46:28.435691,A,3248
3180,4563,2021-03-28 18:33:55.619198,C,128
3181,4564,2021-07-22 11:50:33.030852,A,69
3182,4567,2022-05-02 23:13:32.543927,A,7368
3183,4569,2021-07-11 07:52:46.172179,C,5840
3184,4570,2022-01-20 13:28:34.249907,A,2560
3185,4572,2021-07-03 14:20:02.843564,A,5969
3186,4575,2021-09-24 12:44:54.393688,A,1586
3187,4576,2021-12-01 23:10:42.623294,C,7527
3188,4577,2021-06-03 22:33:59.789550,A,8039
3189,4578,2021-07-23 15:43:06.042336,A,1106
3190,4579,2021-07-10 09:06:18.565970,A,967
3191,4580,2021-12-31 09:07:14.415645,A,5748
3192,4581,2021-08-05 13:46:38.094567,C,3946
3193,4582,2021-08-19 16:10:49.984267,A,7434
3194,4584,2021-10-24 14:57:30.315408,C,7355
3195,4586,2021-06-30 18:51:35.627618,A,7160
3196,4589,2021-12-25 00:20:54.703012,C,190
3197,4590,2021-07-28 23:04:19.928134,C,397
3198,4591,2021-09-07 23:46:17.478961,C,4749
3199,4592,2021-03-01 17:55:20.328117,A,7008
3200,4593,2021-03-31 14:32:06.125082,A,7312
3201,4595,2022-03-12 09:04:45.682380,A,1814
3202,4596,2021-05-21 15:55:54.146935,A,2000
3203,4597,2021-06-28 06:05:28.925889,C,2644
3204,4598,2021-12-21 14:06:24.055788,A,2433
3205,4599,2021-12-15 10:52:55.125652,B,4357
3206,4600,2022-02-09 03:54:58.263415,A,4752
3207,4604,2022-02-06 12:00:20.509946,A,5643
3208,4605,2021-07-12 21:35:00.618292,A,6431
3209,4606,2021-11-22 01:17:47.676533,A,946
3210,4608,2021-04-20 10:28:34.824596,A,707
3211,4609,2022-06-18 00:16:43.381480,A,4226
3212,4610,2021-09-25 15:01:09.649287,A,7475
3213,4611,2021-04-08 00:50:24.069085,C,6674
3214,4612,2021-08-05 03:21:50.734107,A,2950
3215,4613,2021-11-01 02:21:39.198493,A,6598
3216,4615,2021-08-28 10:40:28.254030,C,5026
3217,4618,2021-06-06 12:36:53.902482,A,8085
3218,4620,2021-10-05 12:01:19.901181,A,5042
3219,4621,2021-10-19 15:32:43.598729,A,3059
3220,4623,2021-06-30 17:55:31.109093,C,6497
3221,4624,2021-11-24 22:50:46.374953,A,6029
3222,4626,2021-02-05 02:46:43.774631,C,5955
3223,4629,2022-05-06 20:32:09.834594,C,2795
3224,4630,2021-10-22 15:48:51.673177,C,6330
3225,4634,2021-12-15 04:30:00.741417,A,1942
3226,4635,2021-06-03 14:52:00.317728,C,7084
3227,4636,2021-03-27 18:02:08.310704,C,4815
3228,4637,2022-05-01 03:56:50.601990,C,3833
3229,4638,2021-08-26 23:00:14.417769,C,3483
3230,4639,2021-08-19 05:49:11.087897,C,423
3231,4641,2021-03-23 22:17:14.849063,A,7359
3232,4642,2021-11-13 04:24:13.587977,A,6411
3233,4643,2021-02-21 03:26:26.295637,C,4327
3234,4646,2022-01-15 06:17:41.864200,A,6975
3235,4649,2022-02-17 17:25:31.336880,A,7610
3236,4650,2021-11-09 02:39:33.718347,A,158
3237,4651,2021-07-25 01:16:09.188577,A,2978
3238,4652,2022-02-03 11:53:29.041930,A,5358
3239,4653,2021-11-26 09:46:30.865645,A,5476
3240,4655,2021-06-09 04:00:39.765632,A,6205
3241,4656,2021-11-26 15:29:59.862496,B,29
3242,4657,2022-03-06 10:48:08.583030,B,7829
3243,4658,2021-11-16 13:02:37.483521,A,5918
3244,4659,2021-05-03 15:43:36.172161,A,346
3245,4661,2021-05-02 14:42:23.412828,A,7373
3246,4662,2022-02-19 22:11:41.967645,A,5748
3247,4665,2021-08-29 16:42:16.655130,A,2703
3248,4666,2022-03-28 21:01:41.184280,A,5630
3249,4667,2021-10-07 14:40:57.960352,C,213
3250,4668,2021-06-01 14:46:24.457759,A,7596
3251,4669,2022-01-14 14:09:38.781315,A,3105
3252,4670,2021-09-01 09:24:31.461794,C,6455
3253,4671,2021-12-29 18:04:44.250867,A,262
3254,4672,2021-11-12 05:30:33.344151,A,5449
3255,4673,2021-03-07 14:01:47.380299,C,2572
3256,4674,2021-12-24 04:24:52.720636,B,5009
3257,4677,2021-09-14 22:32:45.636231,A,6635
3258,4678,2022-02-20 21:45:26.254984,B,4468
3259,4679,2022-04-10 06:23:42.008123,B,5972
3260,4680,2021-03-19 19:38:27.714164,A,7861
3261,4682,2022-04-04 15:19:21.412612,A,3496
3262,4683,2022-02-13 12:48:46.939780,A,6298
3263,4684,2021-11-23 01:08:50.008097,C,7033
3264,4685,2021-04-29 15:49:20.808357,C,1079
3265,4687,2022-02-18 19:55:22.326554,A,3059
3266,4688,2021-03-14 13:17:20.024925,A,7341
3267,4689,2022-02-26 03:21:42.774014,B,5923
3268,4691,2021-09-17 21:49:41.296720,A,6615
3269,4692,2021-10-20 08:58:50.930577,B,6032
3270,4693,2022-05-10 10:41:54.156350,C,5532
3271,4694,2021-03-20 06:13:52.088314,A,6796
3272,4695,2021-10-13 20:14:02.558362,A,7381
3273,4696,2021-12-21 22:12:24.327505,A,7104
3274,4698,2021-11-11 05:46:52.574783,C,6574
3275,4699,2021-12-05 13:37:37.384970,A,33
3276,4701,2021-09-20 14:06:19.711772,A,5039
3277,4702,2022-04-02 21:44:48.618858,A,6028
