CaseMasterID,OccuranceFromDate,OccuranceToDate,latitude,longitude
1452,2021-02-11 14:31:50.946655,2021-02-11 16:31:50.946655,13.916842,75.680516
1453,2021-05-27 01:13:06.323071,2021-05-27 08:08:17.188404,,
1454,2021-08-31 11:52:29.997374,2021-08-31 12:28:07.871398,15.216616,76.778294
1455,2021-08-22 04:24:54.521869,2021-08-22 06:24:54.521869,13.199946,74.825216
1456,2021-09-20 11:49:49.248614,2021-09-20 11:56:59.223408,13.269376,74.828126
1457,2021-05-31 06:02:06.724799,2021-05-31 06:21:49.467281,16.851123,75.627022
1458,2021-12-29 09:16:35.327621,2021-12-29 14:53:31.838485,,
1459,2021-06-27 19:46:37.797480,,12.967911,77.681715
1460,2021-02-16 07:13:46.632161,,17.967863,77.498082
1461,2021-06-26 07:50:49.720751,2021-06-26 08:19:00.861915,,
1462,2021-04-25 10:22:01.130535,2021-04-25 12:22:01.130535,12.912123,74.898719
1463,2021-01-14 08:26:13.101750,2021-01-14 08:57:28.438640,13.523435,77.6289
1464,2021-06-24 10:17:06.496275,,,
1465,2021-01-26 06:33:20.614226,2021-01-26 06:49:04.414652,15.432872,75.091591
1466,2021-11-11 06:55:44.694781,2021-11-11 08:55:44.694781,12.342407,76.586415
1467,2021-10-04 17:52:33.850520,2021-10-04 19:39:31.121305,14.252398,76.349974
1468,2021-09-24 07:25:33.093659,,16.118323,77.226778
1469,2021-06-02 09:32:20.944574,,12.943542,77.628666
1470,2021-05-20 07:59:50.757748,,12.939708,75.994706
1471,2021-11-16 08:25:40.631753,2021-11-16 09:37:57.918632,13.013089,77.508632
1472,2021-03-01 05:59:33.471737,2021-03-01 06:49:35.824630,12.709292,75.299931
1473,2021-04-01 00:30:20.933707,2021-04-01 02:07:38.536082,14.840522,75.427503
1474,2021-04-08 10:33:29.566601,2021-04-08 11:42:58.544154,12.883974,74.671861
1475,2021-11-24 06:38:31.346321,2021-11-24 08:19:03.242834,12.232742,76.498656
1476,2021-11-17 05:41:16.534179,,12.899042,74.940305
1477,2021-10-29 10:45:37.703881,2021-10-29 11:59:28.045167,15.864836,74.45864
1478,2021-05-06 13:28:39.457867,2021-05-06 17:50:44.309880,13.828988,75.434178
1479,2021-02-17 14:12:28.788094,,,
1480,2021-12-21 16:40:00.589878,2021-12-21 17:52:38.894749,14.947708,75.454372
1481,2021-03-20 04:41:28.586238,2021-03-20 06:41:28.586238,13.026952,77.655935
1482,2021-07-11 01:29:58.441858,2021-07-11 12:40:40.276932,14.578552,75.998881
1483,2021-03-23 12:43:40.471379,2021-03-23 13:24:04.568822,17.202309,76.772708
1484,2021-12-24 12:10:09.457597,2021-12-24 14:50:59.096526,12.978607,77.435975
1485,2021-09-04 00:40:15.123156,,12.44136,76.550876
1486,2021-02-20 13:25:06.546707,,13.419065,77.116239
1487,2021-01-13 22:02:01.988189,2021-01-14 00:38:10.597815,,
1488,2021-01-11 05:18:16.379946,,12.38621,75.638609
1489,2021-10-25 13:49:19.719541,2021-10-25 15:49:19.719541,15.135186,76.856136
1490,2021-03-11 10:03:28.776454,2021-03-11 11:31:25.191737,12.821029,77.593205
1491,2021-06-28 13:12:02.953568,2021-06-28 14:46:56.700530,12.81876,75.157343
1492,2021-04-19 05:30:20.229499,2021-04-19 07:30:20.229499,,
1493,2021-03-02 17:42:26.677389,2021-03-02 18:19:34.928702,,
1494,2021-11-10 11:04:00.456404,2021-11-10 12:09:42.857997,12.893094,77.691696
1495,2021-04-29 14:02:42.467235,2021-04-29 16:29:31.196903,15.911864,74.513719
1496,2021-09-11 14:54:26.599007,2021-09-11 15:27:40.791972,14.204131,76.484796
1497,2021-10-23 04:49:51.406406,2021-10-23 06:17:27.633442,12.94159,77.532814
1498,2021-03-27 04:33:29.106992,2021-03-27 05:21:29.767138,17.856154,77.460615
1499,2021-09-05 18:41:14.524716,2021-09-05 23:29:38.412847,,
1500,2021-01-11 06:01:44.987920,,,
1501,2021-09-10 11:11:24.007540,2021-09-10 12:04:59.805703,15.405953,75.11269
1502,2021-11-08 09:43:29.655338,,,
1503,2021-11-13 04:31:52.890423,2021-11-13 04:35:43.477128,,
1504,2021-05-21 09:02:10.129316,2021-05-21 13:13:11.069506,17.994862,77.590812
1505,2021-08-29 13:24:00.888349,,12.1367,76.528024
1506,2021-10-23 20:41:32.622971,2021-10-23 23:53:52.764449,,
1507,2021-02-08 06:41:00.592797,2021-02-08 07:43:47.449538,17.469996,76.768914
1508,2021-01-21 05:39:17.313276,2021-01-21 06:30:25.465607,14.21882,76.367081
1509,2021-05-10 08:30:37.787392,2021-05-10 10:02:01.459827,15.417248,75.252659
1510,2021-11-24 15:40:13.330794,2021-11-24 18:07:35.092480,12.662105,77.261374
1511,2021-11-16 17:10:02.739401,,15.383067,75.062351
1512,2021-08-01 02:57:45.187797,,13.069884,76.176351
1513,2021-06-27 00:46:20.076400,2021-06-27 02:23:00.712671,12.481958,76.858533
1514,2021-03-30 13:08:54.226304,2021-03-30 15:08:54.226304,,
1515,2021-01-02 04:03:25.792719,2021-01-02 05:03:08.568747,12.842193,74.897509
1516,2021-01-07 12:15:23.450866,2021-01-07 16:30:47.983165,13.176263,78.050709
1517,2021-03-31 12:57:30.822290,2021-03-31 14:57:30.822290,12.887774,77.601606
1518,2021-10-30 10:14:16.848117,,12.987946,77.536127
1519,2021-03-16 06:05:07.106724,2021-03-16 06:54:18.352614,12.83564,77.586986
1520,2021-08-20 13:25:17.487341,,12.898763,75.988249
1521,2021-10-27 16:42:45.659189,,13.001998,77.458383
1522,2021-02-26 14:09:25.587496,2021-02-26 16:09:25.587496,13.034929,77.648633
1523,2021-06-08 08:24:52.043084,2021-06-08 10:24:52.043084,12.871447,74.749261
1524,2021-08-26 15:50:20.719466,,13.453996,77.161259
1525,2021-08-07 03:29:27.988154,,15.406528,75.719681
1526,2021-08-17 07:03:57.195535,2021-08-17 09:03:57.195535,12.892278,77.686691
1527,2021-08-11 12:11:13.299494,2021-08-11 13:09:59.443890,14.153209,76.341667
1528,2021-01-14 09:29:23.519555,2021-01-14 13:21:58.751805,13.368835,77.219927
1529,2021-12-03 20:06:18.470589,2021-12-03 20:10:19.916369,15.472908,75.720771
1530,2021-06-21 05:39:50.855346,,12.871707,77.546369
1531,2021-10-10 14:20:57.261121,2021-10-10 17:45:25.663937,17.010283,76.824014
1532,2021-08-26 04:18:58.041283,2021-08-26 04:20:11.077963,13.152606,76.144238
1533,2021-09-30 05:23:33.035248,,14.103625,75.559188
1534,2021-10-08 16:41:23.000157,2021-10-08 18:58:28.390172,,
1535,2021-07-17 00:39:56.494662,,15.23669,76.864773
1536,2021-09-17 13:24:50.946166,2021-09-17 13:38:58.530641,12.917551,74.750616
1537,2021-10-19 00:18:51.499856,2021-10-19 01:01:05.025760,13.023858,77.482254
1538,2021-08-27 10:59:23.340388,,15.838481,74.461626
1539,2021-01-27 09:54:36.168219,2021-01-27 09:56:49.549972,15.349398,75.08207
1540,2021-09-05 08:14:44.075459,2021-09-05 09:54:27.084748,13.015288,77.768348
1541,2021-06-11 16:40:51.350604,2021-06-11 17:43:12.174471,13.019042,77.749035
1542,2021-07-28 00:15:47.256109,,15.380022,76.217116
1543,2021-12-18 01:54:08.588264,2021-12-18 02:16:47.522748,,
1544,2021-07-02 14:15:52.608614,2021-07-02 15:49:56.061778,13.067368,77.560263
1545,2021-05-13 02:40:24.607576,,13.097666,77.496415
1546,2021-02-13 16:13:25.134648,2021-02-14 00:51:20.410343,15.852186,74.430251
1547,2021-04-14 10:16:30.245356,2021-04-14 14:07:21.348683,12.715608,74.893969
1548,2021-09-19 00:01:00.214332,2021-09-19 00:46:01.471358,12.347,76.755183
1549,2021-09-21 01:04:31.392998,,12.844699,77.591216
1550,2021-08-03 10:01:57.007599,2021-08-03 11:13:02.102942,15.508045,75.031307
1551,2021-04-17 23:03:44.940428,2021-04-18 02:39:37.997675,14.436116,76.01685
1552,2021-05-21 16:35:02.070039,2021-05-21 16:52:19.908518,,
1553,2021-08-15 18:29:19.455181,2021-08-15 20:07:53.047104,13.814435,75.578178
1554,2021-07-06 14:44:13.790025,,15.797467,74.448325
1555,2021-04-03 11:50:49.917481,2021-04-03 13:29:04.392468,13.066401,77.539679
1556,2021-01-12 15:46:24.470576,,13.15065,77.582264
1557,2021-09-24 02:10:38.983129,2021-09-24 02:24:26.976633,,
1558,2021-12-14 23:04:04.360100,2021-12-15 01:18:28.625796,12.137452,76.585817
1559,2021-01-28 11:50:16.634901,2021-01-28 14:27:17.439324,13.250041,74.747432
1560,2021-07-21 05:59:26.599517,,,
1561,2021-06-06 00:11:18.468559,2021-06-06 06:08:20.650283,13.188663,76.072242
1562,2021-10-09 01:35:21.430716,,17.418364,76.854847
1563,2021-07-22 07:41:27.480250,2021-07-22 08:32:16.687091,12.042544,76.542816
1564,2021-03-07 08:00:07.698529,2021-03-07 11:31:06.752384,12.922534,77.667664
1565,2021-11-21 07:07:00.177929,2021-11-21 07:45:34.081820,13.044535,77.575916
1566,2021-01-21 08:07:37.912447,,13.037709,77.402639
1567,2021-02-26 00:24:08.388670,,12.901178,77.616548
1568,2021-11-05 02:38:05.000847,2021-11-05 04:06:35.981766,16.911193,75.642254
1569,2021-11-01 10:44:42.126601,2021-11-01 15:01:47.487437,,
1570,2021-08-14 13:12:59.290637,2021-08-14 14:34:24.025717,14.746286,75.458999
1571,2021-07-23 12:34:34.092437,2021-07-23 13:26:49.569488,13.011657,78.077627
1572,2021-04-15 13:52:47.009453,2021-04-15 15:02:47.018756,,
1573,2021-08-10 12:25:23.931871,2021-08-10 12:38:37.597844,13.05094,77.483596
1574,2021-08-05 10:15:34.374762,2021-08-05 11:07:15.254460,15.274244,75.046378
1575,2021-11-13 14:40:50.672980,2021-11-13 14:59:45.260188,12.777236,74.789645
1576,2021-02-18 15:13:26.938141,,13.019328,77.360242
1577,2021-06-21 08:24:16.594575,2021-06-21 08:41:04.289259,12.99157,77.548673
1578,2021-04-03 01:24:02.302200,2021-04-03 05:18:20.883667,,
1579,2021-09-16 13:34:12.400069,2021-09-16 15:34:12.400069,12.846234,77.664192
1580,2021-09-19 14:56:04.864456,2021-09-19 15:32:52.318294,,
1581,2021-11-07 21:13:11.532183,2021-11-07 21:58:44.947483,15.478607,75.070801
1582,2021-01-30 08:43:19.299756,2021-01-30 12:03:12.543925,12.874253,77.595381
1583,2021-10-26 05:33:58.527803,2021-10-26 06:09:51.550045,12.897144,74.861633
1584,2021-12-19 12:57:22.166231,2021-12-19 15:15:01.841955,15.439916,75.117638
1585,2021-09-11 10:24:19.040891,2021-09-11 12:46:13.154893,,
1586,2021-06-29 12:59:41.031013,2021-06-29 13:39:29.075935,,
1587,2021-04-17 17:04:01.058595,,,
1588,2021-03-10 15:58:23.947130,2021-03-10 19:00:43.671755,15.206968,76.031543
1589,2021-02-13 00:11:31.290045,2021-02-13 03:26:16.862738,,
1590,2021-08-16 01:51:03.069677,2021-08-16 11:26:05.745042,,
1591,2021-08-06 13:41:36.765572,2021-08-06 14:03:40.506496,14.467765,75.78601
1592,2021-09-30 12:57:12.032108,,12.902657,77.583873
1593,2021-10-23 01:05:31.593682,2021-10-23 02:11:35.630506,17.720488,77.504936
1594,2021-05-20 10:22:06.823612,2021-05-20 10:52:17.950539,13.358136,77.033502
1595,2021-04-10 16:52:07.675935,2021-04-10 17:53:52.972282,12.864228,77.540003
1596,2021-08-01 10:05:47.044506,2021-08-01 11:30:57.846631,12.442143,76.646771
1597,2021-03-21 08:34:56.336020,2021-03-21 08:58:41.233392,16.961891,75.612397
1598,2021-03-19 06:59:06.600922,,16.207557,77.18165
1599,2021-03-25 12:54:15.605714,2021-03-25 14:54:15.605714,13.004663,77.652302
1600,2021-08-18 13:59:36.563114,2021-08-18 14:45:01.938765,13.044963,77.537043
1601,2021-01-11 20:16:13.924026,2021-01-11 22:55:42.374080,14.1566,76.235821
1602,2021-11-16 09:50:21.733209,,13.421617,76.990403
1603,2021-05-21 06:22:50.030040,,12.384884,76.631662
1604,2021-03-28 07:49:43.508489,2021-03-28 09:49:43.508489,13.956213,75.65132
1605,2021-10-12 22:38:18.886465,,,
1606,2021-10-05 04:57:20.372171,2021-10-05 06:57:20.372171,15.822091,74.613795
1607,2021-03-21 04:02:25.219163,2021-03-21 05:11:59.000538,12.901324,77.643962
1608,2021-10-12 13:16:16.155321,,15.757405,74.406384
1609,2021-08-13 21:20:14.671632,2021-08-14 00:55:56.024480,12.850862,77.468586
1610,2021-12-19 21:14:40.171542,2021-12-19 21:53:57.643892,16.315973,75.713678
1611,2021-10-23 10:52:15.459239,,12.317589,75.683552
1612,2021-01-21 01:59:17.633265,,12.89871,77.529966
1613,2021-02-18 03:10:16.039996,2021-02-18 11:48:06.875680,15.490243,74.943067
1614,2021-04-22 12:11:49.197241,2021-04-22 12:33:43.286875,16.209508,75.786644
1615,2021-03-05 02:01:27.230758,2021-03-05 02:22:36.490416,16.769358,76.99806
1616,2021-12-18 09:02:36.614028,2021-12-18 10:16:56.799537,,
1617,2021-12-30 06:25:46.517779,2021-12-30 08:25:46.517779,12.782576,77.546762
1618,2021-05-25 13:21:01.116780,,15.442052,75.222721
1619,2021-10-22 02:33:53.438029,2021-10-22 06:54:30.791639,,
1620,2021-09-13 11:33:56.343657,2021-09-13 13:33:56.343657,17.235582,76.922441
1621,2021-02-23 09:05:37.942883,2021-02-23 09:18:31.180528,,
1622,2021-03-08 02:27:15.712523,2021-03-08 02:36:09.628316,15.108164,77.106967
1623,2021-10-13 11:27:02.940060,,13.128543,77.673614
1624,2021-10-04 19:53:19.546754,2021-10-04 19:56:42.418137,14.483892,75.963921
1625,2021-04-20 15:55:14.747924,,,
1626,2021-06-13 19:31:50.430313,2021-06-13 19:32:29.226293,,
1627,2021-07-11 15:34:42.833116,2021-07-11 15:59:37.908221,12.669701,76.96365
1628,2021-12-15 12:02:11.520054,2021-12-15 12:19:11.579369,,
1629,2021-08-20 10:19:48.811509,2021-08-20 12:14:04.667180,,
1630,2021-08-29 11:34:49.186501,,,
1631,2021-02-19 07:45:08.128837,2021-02-19 08:58:17.993842,17.922743,77.371829
1632,2021-09-16 01:09:47.121293,2021-09-16 01:32:38.818107,14.576891,75.952328
1633,2021-08-23 14:05:08.709099,2021-08-23 14:05:40.431212,13.052915,77.549525
1634,2021-07-19 22:21:14.539832,2021-07-20 01:25:39.745509,13.062498,77.491664
1635,2021-02-27 03:41:20.064526,2021-02-27 05:58:20.394036,12.875597,77.757178
1636,2021-10-17 18:41:58.243300,2021-10-17 20:00:32.228648,13.895455,75.468638
1637,2021-10-16 03:26:28.732838,,17.716123,77.350134
1638,2021-06-03 11:28:20.556481,2021-06-03 13:28:20.556481,,
1639,2021-01-11 14:55:08.188418,2021-01-11 15:57:25.676359,,
1640,2021-08-16 07:11:25.311209,2021-08-16 09:11:25.311209,15.692915,74.515622
1641,2021-03-31 03:38:54.216976,,17.286262,76.872717
1642,2021-11-23 16:07:29.263037,2021-11-23 16:44:30.371065,17.814105,77.532837
1643,2021-11-25 00:24:52.887555,,,
1644,2021-07-19 03:09:26.627708,2021-07-19 03:45:12.684193,13.007959,77.576213
1645,2021-07-21 02:39:29.468759,2021-07-21 07:23:39.409035,12.994422,77.495714
1646,2021-10-13 15:21:19.550105,2021-10-13 16:03:49.735628,,
1647,2021-02-20 13:32:35.214342,,15.767568,74.573516
1648,2021-10-19 12:42:51.888504,2021-10-19 13:20:21.744075,17.30242,76.669454
1649,2021-10-08 05:47:24.911295,,17.481935,76.760636
1650,2021-09-01 11:44:48.940696,2021-09-01 12:41:29.769389,12.092669,76.392759
1651,2021-03-20 07:15:05.831839,2021-03-20 10:48:36.357833,16.271006,77.33303
1652,2021-05-02 00:49:02.465333,2021-05-02 00:57:10.366930,13.439964,77.115677
1653,2021-11-30 13:40:11.941001,2021-11-30 15:47:44.438272,12.904674,77.512044
1654,2021-11-09 06:51:40.789202,,17.45223,76.712107
1655,2021-01-04 08:31:07.059689,2021-01-04 08:54:12.718180,12.900409,74.893165
1656,2021-05-20 14:02:56.429269,2021-05-20 16:08:26.872922,13.158127,77.552701
1657,2021-04-19 06:27:06.418073,2021-04-19 08:27:06.418073,12.782744,75.2369
1658,2021-10-20 00:08:27.410750,2021-10-20 03:13:27.013257,,
1659,2021-03-28 10:18:36.838948,2021-03-28 12:18:36.838948,15.312666,75.219974
1660,2021-11-24 10:06:01.492232,2021-11-24 12:24:02.104943,16.045241,75.679626
1661,2021-07-29 15:08:32.156905,2021-07-29 23:15:26.282536,,
1662,2021-05-01 15:44:37.902315,,12.787391,77.321151
1663,2021-04-24 16:08:17.832826,2021-04-24 16:36:41.408527,12.701595,77.416542
1664,2021-05-31 23:10:22.167670,,15.905151,74.452322
1665,2021-09-29 03:20:45.463945,2021-09-29 04:01:04.466376,14.577904,75.899769
1666,2021-12-13 10:34:11.680265,,17.423759,76.985225
1667,2021-04-13 00:46:23.123559,2021-04-13 01:34:53.594291,14.411646,76.004618
1668,2021-08-09 08:52:12.743991,2021-08-09 10:54:11.760829,12.945688,77.545565
1669,2021-12-17 12:21:13.714329,2021-12-17 14:21:13.714329,,
1670,2021-02-15 01:23:25.950156,2021-02-15 03:33:08.857575,,
1671,2021-06-10 18:22:58.917469,2021-06-10 18:58:26.670195,12.948404,77.644584
1672,2021-10-06 02:10:58.211284,2021-10-06 02:29:49.719110,15.86307,74.431556
1673,2021-04-02 10:14:02.666473,,12.310531,75.841758
1674,2021-01-18 22:07:37.796640,2021-01-18 22:40:31.478408,,
1675,2021-10-30 00:00:55.810909,,12.865963,75.057584
1676,2021-12-12 23:22:21.099922,,12.29519,76.451902
1677,2021-08-21 09:32:34.699413,2021-08-21 11:00:21.413042,17.306223,76.672528
1678,2021-03-05 00:47:57.094899,2021-03-05 01:33:38.139123,12.979275,77.49695
1679,2021-12-02 13:57:24.629450,,12.905347,74.776533
1680,2021-12-05 22:17:02.258831,,13.026764,77.447831
1681,2021-05-07 12:40:24.749759,2021-05-07 14:40:24.749759,,
1682,2021-08-15 06:48:50.881001,2021-08-15 08:51:44.353642,16.174407,75.699411
1683,2021-12-10 11:44:56.768245,2021-12-10 12:16:54.607311,14.605832,75.84615
1684,2021-06-24 23:43:09.572639,2021-06-25 03:19:20.476410,16.9978,75.612515
1685,2021-04-04 08:09:07.758055,,17.372957,76.976521
1686,2021-01-24 08:59:33.306500,2021-01-24 10:16:38.042412,12.886155,75.067286
1687,2021-07-28 11:47:22.509214,2021-07-28 14:03:26.418720,13.055439,77.555285
1688,2021-12-24 00:12:53.561112,2021-12-24 00:13:29.198004,16.220623,77.410082
1689,2021-10-19 15:20:55.483510,2021-10-19 15:58:19.225522,13.42165,77.761098
1690,2021-01-05 05:02:51.692300,2021-01-05 07:02:51.692300,,
1691,2021-03-22 12:13:16.144524,,12.797008,74.762969
1692,2021-08-19 01:57:51.692148,2021-08-19 06:46:56.954357,12.871,77.52345
1693,2021-08-18 23:23:16.408372,2021-08-19 00:41:52.336955,13.249572,74.767777
1694,2021-06-27 09:33:51.258772,,16.052327,77.433359
1695,2021-07-31 09:06:33.640802,2021-07-31 10:23:15.338469,,
1696,2021-07-20 17:55:20.377170,,12.334966,76.409807
1697,2021-11-16 14:52:00.192839,,12.196295,76.629629
1698,2021-08-08 12:34:42.361999,2021-08-08 13:25:59.509269,,
1699,2021-10-23 05:21:24.179805,2021-10-23 06:57:11.564452,15.3827,75.59276
1700,2021-07-26 23:42:17.593848,2021-07-26 23:49:21.001841,12.48439,75.792479
1701,2021-03-26 13:00:54.461578,2021-03-26 14:49:23.411656,14.621419,76.04649
1702,2021-09-24 15:09:04.745188,2021-09-24 16:29:18.839685,15.531037,75.070042
1703,2021-11-15 14:23:36.118372,2021-11-15 16:23:36.118372,16.845344,75.816395
1704,2021-08-08 13:00:21.914272,2021-08-08 13:27:41.745826,,
1705,2021-07-24 16:40:32.865196,2021-07-24 16:57:34.617162,,
1706,2021-10-26 00:53:43.633434,2021-10-26 02:56:24.743118,,
1707,2021-12-23 04:09:51.612881,2021-12-23 04:23:36.400706,12.882129,75.174585
1708,2021-11-06 00:27:53.010927,2021-11-06 00:43:30.797096,12.895428,74.899131
1709,2021-10-07 17:28:38.546925,,17.198871,76.900598
1710,2021-10-25 07:03:39.725450,,12.972096,77.541326
1711,2021-03-22 11:40:37.046593,2021-03-22 13:40:37.046593,,
1712,2021-09-26 15:57:39.304543,2021-09-26 17:57:39.304543,13.02639,74.906878
1713,2021-10-09 12:42:49.097522,2021-10-09 15:22:46.623119,,
1714,2021-01-09 16:01:12.434814,2021-01-09 16:53:44.091835,,
1715,2021-10-27 13:08:29.158227,,13.520945,75.701081
1716,2021-10-24 21:19:02.317290,2021-10-24 23:59:30.257656,16.038159,74.348262
1717,2021-02-14 04:34:21.170383,2021-02-14 05:04:05.054586,12.284325,76.687327
1718,2021-02-01 15:46:03.611082,2021-02-01 17:25:57.012606,13.782553,75.560895
1719,2021-04-22 06:56:26.688155,2021-04-22 06:58:16.792191,13.074032,77.615975
1720,2021-04-05 12:49:00.705052,2021-04-05 14:49:00.705052,13.452563,77.19931
1721,2021-04-06 09:40:09.293742,2021-04-06 09:45:32.942722,,
1722,2021-06-19 12:07:16.311948,2021-06-19 12:57:11.191847,14.602791,75.97489
1723,2021-08-03 07:39:14.213455,2021-08-03 10:13:50.875375,15.190726,76.892831
1724,2021-12-30 02:05:13.552940,2021-12-30 02:56:08.986831,,
1725,2021-12-17 02:35:52.475237,2021-12-17 02:38:23.785685,13.063512,77.606758
1726,2021-08-26 07:39:21.630376,2021-08-26 09:03:52.993120,12.903417,77.635744
1727,2021-01-14 15:54:13.837254,,12.684449,76.851474
1728,2021-06-30 10:49:48.752350,2021-06-30 11:42:35.839207,13.79545,75.594257
1729,2021-09-01 06:46:01.560870,,13.139289,77.557075
1730,2021-11-04 00:51:14.255260,2021-11-04 01:22:03.328253,16.991595,76.957181
1731,2021-04-28 15:30:06.284374,,12.696153,74.809892
1732,2021-09-15 13:58:25.986713,,,
1733,2021-04-05 09:16:56.203350,2021-04-05 10:22:50.980340,15.150394,76.877748
1734,2021-12-27 20:47:26.158723,,11.95196,76.933671
1735,2021-06-27 14:16:10.789980,,,
1736,2021-10-26 07:25:51.708620,2021-10-26 08:11:47.369073,14.027728,75.557612
1737,2021-11-26 09:36:30.731929,2021-11-26 11:36:30.731929,12.772443,74.900796
1738,2021-04-06 15:52:33.538782,2021-04-06 15:59:32.000269,,
1739,2021-01-07 16:32:39.126640,2021-01-07 18:32:39.126640,12.926919,77.609313
1740,2021-12-07 13:22:02.470901,,12.940991,76.13216
1741,2021-10-09 13:39:02.353675,2021-10-09 14:00:28.602208,15.843758,74.453063
1742,2021-01-20 05:25:38.546925,2021-01-20 10:50:34.468993,13.941477,75.788614
1743,2021-10-27 04:12:20.860979,2021-10-27 06:12:20.860979,12.96148,77.577725
1744,2021-02-26 10:15:31.777498,,12.475634,76.945782
1745,2021-08-14 02:43:21.864210,2021-08-14 02:57:00.950848,13.778186,75.5285
1746,2021-09-28 18:35:12.646195,2021-09-28 18:46:23.431639,14.588755,76.030696
1747,2021-08-01 00:08:32.296513,,13.301469,77.108021
1748,2021-09-11 08:07:20.720119,,12.969732,77.652016
1749,2021-03-04 18:18:23.911233,2021-03-04 18:23:52.198756,13.233674,77.638749
1750,2021-10-20 07:30:27.900176,,17.346744,76.831571
1751,2021-12-01 16:12:24.147936,2021-12-01 16:18:39.941208,12.88067,74.922546
1752,2021-03-18 03:23:28.534313,2021-03-18 05:23:09.506194,12.852833,74.894817
1753,2021-12-17 01:07:47.724408,,12.089847,76.738524
1754,2021-09-15 07:55:37.893420,2021-09-15 08:44:11.971368,12.977384,77.676216
1755,2021-09-24 12:05:40.075427,2021-09-24 12:50:28.986375,,
1756,2021-09-06 13:57:30.893652,2021-09-06 14:56:35.118401,,
1757,2021-01-10 01:34:58.944013,2021-01-10 03:17:37.333939,15.280205,76.702977
